Distination,appid,len,path,time,state,seq,data_cnt
01:0c:cd:01:00:03,3,103,E1Q1CTRL/LLN0$TRIP,"(2021, 3, 19, 1, 55, 31.886999964)",6,4,1
01:0c:cd:01:00:02,2,103,D1Q1CTRL/LLN0$TRIP,"(2021, 3, 19, 1, 55, 39.92899996)",7,0,1
01:0c:cd:01:00:01,1,104,D1Q1CTRL/LLN0$STAT,"(2021, 3, 19, 1, 55, 39.92899996)",8,0,1
01:0c:cd:01:00:07,7,103,E1Q3CTRL/LLN0$TRIP,"(2021, 3, 19, 1, 55, 40.048999965)",6,0,1
01:0c:cd:01:00:06,6,104,E1Q3CTRL/LLN0$STAT,"(2021, 3, 19, 1, 55, 40.048999965)",7,0,1
01:0c:cd:01:00:01,1,104,D1Q1CTRL/LLN0$STAT,"(2021, 3, 19, 1, 55, 39.92899996)",8,1,1
01:0c:cd:01:00:02,2,103,D1Q1CTRL/LLN0$TRIP,"(2021, 3, 19, 1, 55, 39.92899996)",7,1,1
01:0c:cd:01:00:06,6,104,E1Q3CTRL/LLN0$STAT,"(2021, 3, 19, 1, 55, 40.048999965)",7,1,1
01:0c:cd:01:00:07,7,103,E1Q3CTRL/LLN0$TRIP,"(2021, 3, 19, 1, 55, 40.048999965)",6,1,1
01:0c:cd:01:00:01,1,104,D1Q1CTRL/LLN0$STAT,"(2021, 3, 19, 1, 55, 39.92899996)",8,2,1
01:0c:cd:01:00:02,2,103,D1Q1CTRL/LLN0$TRIP,"(2021, 3, 19, 1, 55, 39.92899996)",7,2,1
01:0c:cd:01:00:06,6,104,E1Q3CTRL/LLN0$STAT,"(2021, 3, 19, 1, 55, 40.048999965)",7,2,1
01:0c:cd:01:00:07,7,103,E1Q3CTRL/LLN0$TRIP,"(2021, 3, 19, 1, 55, 40.048999965)",6,2,1
01:0c:cd:01:00:04,4,104,E1Q2CTRL/LLN0$STAT,"(2021, 3, 19, 1, 55, 34.548999965)",7,4,1
01:0c:cd:01:00:05,5,103,E1Q2CTRL/LLN0$TRIP,"(2021, 3, 19, 1, 55, 34.548999965)",6,4,1
01:0c:cd:01:00:01,1,104,D1Q1CTRL/LLN0$STAT,"(2021, 3, 19, 1, 55, 39.92899996)",8,3,1
01:0c:cd:01:00:02,2,103,D1Q1CTRL/LLN0$TRIP,"(2021, 3, 19, 1, 55, 39.92899996)",7,3,1
01:0c:cd:01:00:06,6,104,E1Q3CTRL/LLN0$STAT,"(2021, 3, 19, 1, 55, 40.048999965)",7,3,1
01:0c:cd:01:00:07,7,103,E1Q3CTRL/LLN0$TRIP,"(2021, 3, 19, 1, 55, 40.048999965)",6,3,1
01:0c:cd:01:00:03,3,103,E1Q1CTRL/LLN0$TRIP,"(2021, 3, 19, 1, 55, 41.886999964)",7,0,1
01:0c:cd:01:00:03,3,103,E1Q1CTRL/LLN0$TRIP,"(2021, 3, 19, 1, 55, 41.886999964)",7,1,1
01:0c:cd:01:00:03,3,103,E1Q1CTRL/LLN0$TRIP,"(2021, 3, 19, 1, 55, 41.886999964)",7,2,1
01:0c:cd:01:00:03,3,103,E1Q1CTRL/LLN0$TRIP,"(2021, 3, 19, 1, 55, 41.886999964)",7,3,1
01:0c:cd:01:00:05,5,103,E1Q2CTRL/LLN0$TRIP,"(2021, 3, 19, 1, 55, 44.548999965)",7,0,1
01:0c:cd:01:00:04,4,104,E1Q2CTRL/LLN0$STAT,"(2021, 3, 19, 1, 55, 44.548999965)",8,0,1
01:0c:cd:01:00:04,4,104,E1Q2CTRL/LLN0$STAT,"(2021, 3, 19, 1, 55, 44.548999965)",8,1,1
01:0c:cd:01:00:05,5,103,E1Q2CTRL/LLN0$TRIP,"(2021, 3, 19, 1, 55, 44.548999965)",7,1,1
01:0c:cd:01:00:04,4,104,E1Q2CTRL/LLN0$STAT,"(2021, 3, 19, 1, 55, 44.548999965)",8,2,1
01:0c:cd:01:00:05,5,103,E1Q2CTRL/LLN0$TRIP,"(2021, 3, 19, 1, 55, 44.548999965)",7,2,1
01:0c:cd:01:00:04,4,104,E1Q2CTRL/LLN0$STAT,"(2021, 3, 19, 1, 55, 44.548999965)",8,3,1
01:0c:cd:01:00:05,5,103,E1Q2CTRL/LLN0$TRIP,"(2021, 3, 19, 1, 55, 44.548999965)",7,3,1
01:0c:cd:01:00:01,1,104,D1Q1CTRL/LLN0$STAT,"(2021, 3, 19, 1, 55, 39.92899996)",8,4,1
01:0c:cd:01:00:02,2,103,D1Q1CTRL/LLN0$TRIP,"(2021, 3, 19, 1, 55, 39.92899996)",7,4,1
01:0c:cd:01:00:06,6,104,E1Q3CTRL/LLN0$STAT,"(2021, 3, 19, 1, 55, 40.048999965)",7,4,1
01:0c:cd:01:00:07,7,103,E1Q3CTRL/LLN0$TRIP,"(2021, 3, 19, 1, 55, 40.048999965)",6,4,1
01:0c:cd:01:00:03,3,103,E1Q1CTRL/LLN0$TRIP,"(2021, 3, 19, 1, 55, 41.886999964)",7,4,1
01:0c:cd:01:00:07,7,103,E1Q3CTRL/LLN0$TRIP,"(2021, 3, 19, 1, 55, 50.048999965)",7,0,1
01:0c:cd:01:00:06,6,104,E1Q3CTRL/LLN0$STAT,"(2021, 3, 19, 1, 55, 50.048999965)",8,0,1
01:0c:cd:01:00:06,6,104,E1Q3CTRL/LLN0$STAT,"(2021, 3, 19, 1, 55, 50.048999965)",8,1,1
01:0c:cd:01:00:07,7,103,E1Q3CTRL/LLN0$TRIP,"(2021, 3, 19, 1, 55, 50.048999965)",7,1,1
01:0c:cd:01:00:06,6,104,E1Q3CTRL/LLN0$STAT,"(2021, 3, 19, 1, 55, 50.048999965)",8,2,1
01:0c:cd:01:00:07,7,103,E1Q3CTRL/LLN0$TRIP,"(2021, 3, 19, 1, 55, 50.048999965)",7,2,1
01:0c:cd:01:00:04,4,104,E1Q2CTRL/LLN0$STAT,"(2021, 3, 19, 1, 55, 44.548999965)",8,4,1
01:0c:cd:01:00:05,5,103,E1Q2CTRL/LLN0$TRIP,"(2021, 3, 19, 1, 55, 44.548999965)",7,4,1
01:0c:cd:01:00:01,1,104,D1Q1CTRL/LLN0$STAT,"(2021, 3, 19, 1, 55, 39.92899996)",8,5,1
01:0c:cd:01:00:02,2,103,D1Q1CTRL/LLN0$TRIP,"(2021, 3, 19, 1, 55, 39.92899996)",7,5,1
01:0c:cd:01:00:06,6,104,E1Q3CTRL/LLN0$STAT,"(2021, 3, 19, 1, 55, 50.048999965)",8,3,1
01:0c:cd:01:00:07,7,103,E1Q3CTRL/LLN0$TRIP,"(2021, 3, 19, 1, 55, 50.048999965)",7,3,1
01:0c:cd:01:00:03,3,103,E1Q1CTRL/LLN0$TRIP,"(2021, 3, 19, 1, 55, 41.886999964)",7,5,1
01:0c:cd:01:00:02,2,103,D1Q1CTRL/LLN0$TRIP,"(2021, 3, 19, 1, 55, 54.92899996)",8,0,1
01:0c:cd:01:00:01,1,104,D1Q1CTRL/LLN0$STAT,"(2021, 3, 19, 1, 55, 54.92899996)",9,0,1
01:0c:cd:01:00:01,1,104,D1Q1CTRL/LLN0$STAT,"(2021, 3, 19, 1, 55, 54.92899996)",9,1,1
01:0c:cd:01:00:02,2,103,D1Q1CTRL/LLN0$TRIP,"(2021, 3, 19, 1, 55, 54.92899996)",8,1,1
01:0c:cd:01:00:01,1,104,D1Q1CTRL/LLN0$STAT,"(2021, 3, 19, 1, 55, 54.92899996)",9,2,1
01:0c:cd:01:00:02,2,103,D1Q1CTRL/LLN0$TRIP,"(2021, 3, 19, 1, 55, 54.92899996)",8,2,1
01:0c:cd:01:00:04,4,104,E1Q2CTRL/LLN0$STAT,"(2021, 3, 19, 1, 55, 44.548999965)",8,5,1
01:0c:cd:01:00:05,5,103,E1Q2CTRL/LLN0$TRIP,"(2021, 3, 19, 1, 55, 44.548999965)",7,5,1
01:0c:cd:01:00:01,1,104,D1Q1CTRL/LLN0$STAT,"(2021, 3, 19, 1, 55, 54.92899996)",9,3,1
01:0c:cd:01:00:02,2,103,D1Q1CTRL/LLN0$TRIP,"(2021, 3, 19, 1, 55, 54.92899996)",8,3,1
01:0c:cd:01:00:06,6,104,E1Q3CTRL/LLN0$STAT,"(2021, 3, 19, 1, 55, 50.048999965)",8,4,1
01:0c:cd:01:00:07,7,103,E1Q3CTRL/LLN0$TRIP,"(2021, 3, 19, 1, 55, 50.048999965)",7,4,1
01:0c:cd:01:00:03,3,103,E1Q1CTRL/LLN0$TRIP,"(2021, 3, 19, 1, 55, 56.886999964)",8,0,1
01:0c:cd:01:00:03,3,103,E1Q1CTRL/LLN0$TRIP,"(2021, 3, 19, 1, 55, 56.886999964)",8,1,1
01:0c:cd:01:00:03,3,103,E1Q1CTRL/LLN0$TRIP,"(2021, 3, 19, 1, 55, 56.886999964)",8,2,1
01:0c:cd:01:00:03,3,103,E1Q1CTRL/LLN0$TRIP,"(2021, 3, 19, 1, 55, 56.886999964)",8,3,1
01:0c:cd:01:00:05,5,103,E1Q2CTRL/LLN0$TRIP,"(2021, 3, 19, 1, 55, 59.548999965)",8,0,1
01:0c:cd:01:00:04,4,104,E1Q2CTRL/LLN0$STAT,"(2021, 3, 19, 1, 55, 59.548999965)",9,0,1
01:0c:cd:01:00:04,4,104,E1Q2CTRL/LLN0$STAT,"(2021, 3, 19, 1, 55, 59.548999965)",9,1,1
01:0c:cd:01:00:05,5,103,E1Q2CTRL/LLN0$TRIP,"(2021, 3, 19, 1, 55, 59.548999965)",8,1,1
01:0c:cd:01:00:04,4,104,E1Q2CTRL/LLN0$STAT,"(2021, 3, 19, 1, 55, 59.548999965)",9,2,1
01:0c:cd:01:00:05,5,103,E1Q2CTRL/LLN0$TRIP,"(2021, 3, 19, 1, 55, 59.548999965)",8,2,1
01:0c:cd:01:00:04,4,104,E1Q2CTRL/LLN0$STAT,"(2021, 3, 19, 1, 55, 59.548999965)",9,3,1
01:0c:cd:01:00:05,5,103,E1Q2CTRL/LLN0$TRIP,"(2021, 3, 19, 1, 55, 59.548999965)",8,3,1
01:0c:cd:01:00:01,1,104,D1Q1CTRL/LLN0$STAT,"(2021, 3, 19, 1, 55, 54.92899996)",9,4,1
01:0c:cd:01:00:02,2,103,D1Q1CTRL/LLN0$TRIP,"(2021, 3, 19, 1, 55, 54.92899996)",8,4,1
01:0c:cd:01:00:06,6,104,E1Q3CTRL/LLN0$STAT,"(2021, 3, 19, 1, 55, 50.048999965)",8,5,1
01:0c:cd:01:00:07,7,103,E1Q3CTRL/LLN0$TRIP,"(2021, 3, 19, 1, 55, 50.048999965)",7,5,1
01:0c:cd:01:00:03,3,103,E1Q1CTRL/LLN0$TRIP,"(2021, 3, 19, 1, 55, 56.886999964)",8,4,1
01:0c:cd:01:00:02,2,103,D1Q1CTRL/LLN0$TRIP,"(2021, 3, 19, 1, 56, 4.92899996)",9,0,1
01:0c:cd:01:00:01,1,104,D1Q1CTRL/LLN0$STAT,"(2021, 3, 19, 1, 56, 4.92899996)",10,0,1
01:0c:cd:01:00:07,7,103,E1Q3CTRL/LLN0$TRIP,"(2021, 3, 19, 1, 56, 5.048999965)",8,0,1
01:0c:cd:01:00:06,6,104,E1Q3CTRL/LLN0$STAT,"(2021, 3, 19, 1, 56, 5.048999965)",9,0,1
01:0c:cd:01:00:01,1,104,D1Q1CTRL/LLN0$STAT,"(2021, 3, 19, 1, 56, 4.92899996)",10,1,1
01:0c:cd:01:00:02,2,103,D1Q1CTRL/LLN0$TRIP,"(2021, 3, 19, 1, 56, 4.92899996)",9,1,1
01:0c:cd:01:00:06,6,104,E1Q3CTRL/LLN0$STAT,"(2021, 3, 19, 1, 56, 5.048999965)",9,1,1
01:0c:cd:01:00:07,7,103,E1Q3CTRL/LLN0$TRIP,"(2021, 3, 19, 1, 56, 5.048999965)",8,1,1
01:0c:cd:01:00:01,1,104,D1Q1CTRL/LLN0$STAT,"(2021, 3, 19, 1, 56, 4.92899996)",10,2,1
01:0c:cd:01:00:02,2,103,D1Q1CTRL/LLN0$TRIP,"(2021, 3, 19, 1, 56, 4.92899996)",9,2,1
01:0c:cd:01:00:04,4,104,E1Q2CTRL/LLN0$STAT,"(2021, 3, 19, 1, 55, 59.548999965)",9,4,1
01:0c:cd:01:00:05,5,103,E1Q2CTRL/LLN0$TRIP,"(2021, 3, 19, 1, 55, 59.548999965)",8,4,1
01:0c:cd:01:00:06,6,104,E1Q3CTRL/LLN0$STAT,"(2021, 3, 19, 1, 56, 5.048999965)",9,2,1
01:0c:cd:01:00:07,7,103,E1Q3CTRL/LLN0$TRIP,"(2021, 3, 19, 1, 56, 5.048999965)",8,2,1
01:0c:cd:01:00:01,1,104,D1Q1CTRL/LLN0$STAT,"(2021, 3, 19, 1, 56, 4.92899996)",10,3,1
01:0c:cd:01:00:02,2,103,D1Q1CTRL/LLN0$TRIP,"(2021, 3, 19, 1, 56, 4.92899996)",9,3,1
01:0c:cd:01:00:06,6,104,E1Q3CTRL/LLN0$STAT,"(2021, 3, 19, 1, 56, 5.048999965)",9,3,1
01:0c:cd:01:00:07,7,103,E1Q3CTRL/LLN0$TRIP,"(2021, 3, 19, 1, 56, 5.048999965)",8,3,1
01:0c:cd:01:00:03,3,103,E1Q1CTRL/LLN0$TRIP,"(2021, 3, 19, 1, 56, 6.887999951)",9,0,1
01:0c:cd:01:00:03,3,103,E1Q1CTRL/LLN0$TRIP,"(2021, 3, 19, 1, 56, 6.887999951)",9,1,1
01:0c:cd:01:00:03,3,103,E1Q1CTRL/LLN0$TRIP,"(2021, 3, 19, 1, 56, 6.887999951)",9,2,1
01:0c:cd:01:00:03,3,103,E1Q1CTRL/LLN0$TRIP,"(2021, 3, 19, 1, 56, 6.887999951)",9,3,1
01:0c:cd:01:00:05,5,103,E1Q2CTRL/LLN0$TRIP,"(2021, 3, 19, 1, 56, 9.548999965)",9,0,1
01:0c:cd:01:00:04,4,104,E1Q2CTRL/LLN0$STAT,"(2021, 3, 19, 1, 56, 9.548999965)",10,0,1
01:0c:cd:01:00:04,4,104,E1Q2CTRL/LLN0$STAT,"(2021, 3, 19, 1, 56, 9.548999965)",10,1,1
01:0c:cd:01:00:05,5,103,E1Q2CTRL/LLN0$TRIP,"(2021, 3, 19, 1, 56, 9.548999965)",9,1,1
01:0c:cd:01:00:04,4,104,E1Q2CTRL/LLN0$STAT,"(2021, 3, 19, 1, 56, 9.548999965)",10,2,1
01:0c:cd:01:00:05,5,103,E1Q2CTRL/LLN0$TRIP,"(2021, 3, 19, 1, 56, 9.548999965)",9,2,1
01:0c:cd:01:00:04,4,104,E1Q2CTRL/LLN0$STAT,"(2021, 3, 19, 1, 56, 9.548999965)",10,3,1
01:0c:cd:01:00:05,5,103,E1Q2CTRL/LLN0$TRIP,"(2021, 3, 19, 1, 56, 9.548999965)",9,3,1
01:0c:cd:01:00:01,1,104,D1Q1CTRL/LLN0$STAT,"(2021, 3, 19, 1, 56, 4.92899996)",10,4,1
01:0c:cd:01:00:02,2,103,D1Q1CTRL/LLN0$TRIP,"(2021, 3, 19, 1, 56, 4.92899996)",9,4,1
01:0c:cd:01:00:06,6,104,E1Q3CTRL/LLN0$STAT,"(2021, 3, 19, 1, 56, 5.048999965)",9,4,1
01:0c:cd:01:00:07,7,103,E1Q3CTRL/LLN0$TRIP,"(2021, 3, 19, 1, 56, 5.048999965)",8,4,1
01:0c:cd:01:00:03,3,103,E1Q1CTRL/LLN0$TRIP,"(2021, 3, 19, 1, 56, 6.887999951)",9,4,1
01:0c:cd:01:00:07,7,103,E1Q3CTRL/LLN0$TRIP,"(2021, 3, 19, 1, 56, 15.049999952)",9,0,1
01:0c:cd:01:00:06,6,104,E1Q3CTRL/LLN0$STAT,"(2021, 3, 19, 1, 56, 15.049999952)",10,0,1
01:0c:cd:01:00:06,6,104,E1Q3CTRL/LLN0$STAT,"(2021, 3, 19, 1, 56, 15.049999952)",10,1,1
01:0c:cd:01:00:07,7,103,E1Q3CTRL/LLN0$TRIP,"(2021, 3, 19, 1, 56, 15.049999952)",9,1,1
01:0c:cd:01:00:04,4,104,E1Q2CTRL/LLN0$STAT,"(2021, 3, 19, 1, 56, 9.548999965)",10,4,1
01:0c:cd:01:00:05,5,103,E1Q2CTRL/LLN0$TRIP,"(2021, 3, 19, 1, 56, 9.548999965)",9,4,1
01:0c:cd:01:00:06,6,104,E1Q3CTRL/LLN0$STAT,"(2021, 3, 19, 1, 56, 15.049999952)",10,2,1
01:0c:cd:01:00:07,7,103,E1Q3CTRL/LLN0$TRIP,"(2021, 3, 19, 1, 56, 15.049999952)",9,2,1
01:0c:cd:01:00:01,1,104,D1Q1CTRL/LLN0$STAT,"(2021, 3, 19, 1, 56, 4.92899996)",10,5,1
01:0c:cd:01:00:02,2,103,D1Q1CTRL/LLN0$TRIP,"(2021, 3, 19, 1, 56, 4.92899996)",9,5,1
01:0c:cd:01:00:06,6,104,E1Q3CTRL/LLN0$STAT,"(2021, 3, 19, 1, 56, 15.049999952)",10,3,1
01:0c:cd:01:00:07,7,103,E1Q3CTRL/LLN0$TRIP,"(2021, 3, 19, 1, 56, 15.049999952)",9,3,1
01:0c:cd:01:00:03,3,103,E1Q1CTRL/LLN0$TRIP,"(2021, 3, 19, 1, 56, 6.887999951)",9,5,1
01:0c:cd:01:00:02,2,103,D1Q1CTRL/LLN0$TRIP,"(2021, 3, 19, 1, 56, 19.92899996)",10,0,1
01:0c:cd:01:00:01,1,104,D1Q1CTRL/LLN0$STAT,"(2021, 3, 19, 1, 56, 19.92899996)",11,0,1
01:0c:cd:01:00:01,1,104,D1Q1CTRL/LLN0$STAT,"(2021, 3, 19, 1, 56, 19.92899996)",11,1,1
01:0c:cd:01:00:02,2,103,D1Q1CTRL/LLN0$TRIP,"(2021, 3, 19, 1, 56, 19.92899996)",10,1,1
01:0c:cd:01:00:01,1,104,D1Q1CTRL/LLN0$STAT,"(2021, 3, 19, 1, 56, 19.92899996)",11,2,1
01:0c:cd:01:00:02,2,103,D1Q1CTRL/LLN0$TRIP,"(2021, 3, 19, 1, 56, 19.92899996)",10,2,1
01:0c:cd:01:00:04,4,104,E1Q2CTRL/LLN0$STAT,"(2021, 3, 19, 1, 56, 9.548999965)",10,5,1
01:0c:cd:01:00:05,5,103,E1Q2CTRL/LLN0$TRIP,"(2021, 3, 19, 1, 56, 9.548999965)",9,5,1
01:0c:cd:01:00:01,1,104,D1Q1CTRL/LLN0$STAT,"(2021, 3, 19, 1, 56, 19.92899996)",11,3,1
01:0c:cd:01:00:02,2,103,D1Q1CTRL/LLN0$TRIP,"(2021, 3, 19, 1, 56, 19.92899996)",10,3,1
01:0c:cd:01:00:06,6,104,E1Q3CTRL/LLN0$STAT,"(2021, 3, 19, 1, 56, 15.049999952)",10,4,1
01:0c:cd:01:00:07,7,103,E1Q3CTRL/LLN0$TRIP,"(2021, 3, 19, 1, 56, 15.049999952)",9,4,1
01:0c:cd:01:00:03,3,103,E1Q1CTRL/LLN0$TRIP,"(2021, 3, 19, 1, 56, 21.888999998)",10,0,1
01:0c:cd:01:00:03,3,103,E1Q1CTRL/LLN0$TRIP,"(2021, 3, 19, 1, 56, 21.888999998)",10,1,1
01:0c:cd:01:00:03,3,103,E1Q1CTRL/LLN0$TRIP,"(2021, 3, 19, 1, 56, 21.888999998)",10,2,1
01:0c:cd:01:00:03,3,103,E1Q1CTRL/LLN0$TRIP,"(2021, 3, 19, 1, 56, 21.888999998)",10,3,1
01:0c:cd:01:00:05,5,103,E1Q2CTRL/LLN0$TRIP,"(2021, 3, 19, 1, 56, 24.548999965)",10,0,1
01:0c:cd:01:00:04,4,104,E1Q2CTRL/LLN0$STAT,"(2021, 3, 19, 1, 56, 24.548999965)",11,0,1
01:0c:cd:01:00:04,4,104,E1Q2CTRL/LLN0$STAT,"(2021, 3, 19, 1, 56, 24.548999965)",11,1,1
01:0c:cd:01:00:05,5,103,E1Q2CTRL/LLN0$TRIP,"(2021, 3, 19, 1, 56, 24.548999965)",10,1,1
01:0c:cd:01:00:04,4,104,E1Q2CTRL/LLN0$STAT,"(2021, 3, 19, 1, 56, 24.548999965)",11,2,1
01:0c:cd:01:00:05,5,103,E1Q2CTRL/LLN0$TRIP,"(2021, 3, 19, 1, 56, 24.548999965)",10,2,1
01:0c:cd:01:00:04,4,104,E1Q2CTRL/LLN0$STAT,"(2021, 3, 19, 1, 56, 24.548999965)",11,3,1
01:0c:cd:01:00:05,5,103,E1Q2CTRL/LLN0$TRIP,"(2021, 3, 19, 1, 56, 24.548999965)",10,3,1
01:0c:cd:01:00:01,1,104,D1Q1CTRL/LLN0$STAT,"(2021, 3, 19, 1, 56, 19.92899996)",11,4,1
01:0c:cd:01:00:02,2,103,D1Q1CTRL/LLN0$TRIP,"(2021, 3, 19, 1, 56, 19.92899996)",10,4,1
01:0c:cd:01:00:06,6,104,E1Q3CTRL/LLN0$STAT,"(2021, 3, 19, 1, 56, 15.049999952)",10,5,1
01:0c:cd:01:00:07,7,103,E1Q3CTRL/LLN0$TRIP,"(2021, 3, 19, 1, 56, 15.049999952)",9,5,1
01:0c:cd:01:00:03,3,103,E1Q1CTRL/LLN0$TRIP,"(2021, 3, 19, 1, 56, 21.888999998)",10,4,1
01:0c:cd:01:00:02,2,103,D1Q1CTRL/LLN0$TRIP,"(2021, 3, 19, 1, 56, 29.929999947)",11,0,1
01:0c:cd:01:00:01,1,104,D1Q1CTRL/LLN0$STAT,"(2021, 3, 19, 1, 56, 29.929999947)",12,0,1
01:0c:cd:01:00:07,7,103,E1Q3CTRL/LLN0$TRIP,"(2021, 3, 19, 1, 56, 30.049999952)",10,0,1
01:0c:cd:01:00:06,6,104,E1Q3CTRL/LLN0$STAT,"(2021, 3, 19, 1, 56, 30.049999952)",11,0,1
01:0c:cd:01:00:01,1,104,D1Q1CTRL/LLN0$STAT,"(2021, 3, 19, 1, 56, 29.929999947)",12,1,1
01:0c:cd:01:00:02,2,103,D1Q1CTRL/LLN0$TRIP,"(2021, 3, 19, 1, 56, 29.929999947)",11,1,1
01:0c:cd:01:00:06,6,104,E1Q3CTRL/LLN0$STAT,"(2021, 3, 19, 1, 56, 30.049999952)",11,1,1
01:0c:cd:01:00:07,7,103,E1Q3CTRL/LLN0$TRIP,"(2021, 3, 19, 1, 56, 30.049999952)",10,1,1
01:0c:cd:01:00:01,1,104,D1Q1CTRL/LLN0$STAT,"(2021, 3, 19, 1, 56, 29.929999947)",12,2,1
01:0c:cd:01:00:02,2,103,D1Q1CTRL/LLN0$TRIP,"(2021, 3, 19, 1, 56, 29.929999947)",11,2,1
01:0c:cd:01:00:04,4,104,E1Q2CTRL/LLN0$STAT,"(2021, 3, 19, 1, 56, 24.548999965)",11,4,1
01:0c:cd:01:00:05,5,103,E1Q2CTRL/LLN0$TRIP,"(2021, 3, 19, 1, 56, 24.548999965)",10,4,1
01:0c:cd:01:00:06,6,104,E1Q3CTRL/LLN0$STAT,"(2021, 3, 19, 1, 56, 30.049999952)",11,2,1
01:0c:cd:01:00:07,7,103,E1Q3CTRL/LLN0$TRIP,"(2021, 3, 19, 1, 56, 30.049999952)",10,2,1
01:0c:cd:01:00:01,1,104,D1Q1CTRL/LLN0$STAT,"(2021, 3, 19, 1, 56, 29.929999947)",12,3,1
01:0c:cd:01:00:02,2,103,D1Q1CTRL/LLN0$TRIP,"(2021, 3, 19, 1, 56, 29.929999947)",11,3,1
01:0c:cd:01:00:06,6,104,E1Q3CTRL/LLN0$STAT,"(2021, 3, 19, 1, 56, 30.049999952)",11,3,1
01:0c:cd:01:00:07,7,103,E1Q3CTRL/LLN0$TRIP,"(2021, 3, 19, 1, 56, 30.049999952)",10,3,1
01:0c:cd:01:00:03,3,103,E1Q1CTRL/LLN0$TRIP,"(2021, 3, 19, 1, 56, 31.888999998)",11,0,1
01:0c:cd:01:00:03,3,103,E1Q1CTRL/LLN0$TRIP,"(2021, 3, 19, 1, 56, 31.888999998)",11,1,1
01:0c:cd:01:00:03,3,103,E1Q1CTRL/LLN0$TRIP,"(2021, 3, 19, 1, 56, 31.888999998)",11,2,1
01:0c:cd:01:00:03,3,103,E1Q1CTRL/LLN0$TRIP,"(2021, 3, 19, 1, 56, 31.888999998)",11,3,1
01:0c:cd:01:00:05,5,103,E1Q2CTRL/LLN0$TRIP,"(2021, 3, 19, 1, 56, 34.548999965)",11,0,1
01:0c:cd:01:00:04,4,104,E1Q2CTRL/LLN0$STAT,"(2021, 3, 19, 1, 56, 34.548999965)",12,0,1
01:0c:cd:01:00:04,4,104,E1Q2CTRL/LLN0$STAT,"(2021, 3, 19, 1, 56, 34.548999965)",12,1,1
01:0c:cd:01:00:05,5,103,E1Q2CTRL/LLN0$TRIP,"(2021, 3, 19, 1, 56, 34.548999965)",11,1,1
01:0c:cd:01:00:04,4,104,E1Q2CTRL/LLN0$STAT,"(2021, 3, 19, 1, 56, 34.548999965)",12,2,1
01:0c:cd:01:00:05,5,103,E1Q2CTRL/LLN0$TRIP,"(2021, 3, 19, 1, 56, 34.548999965)",11,2,1
01:0c:cd:01:00:04,4,104,E1Q2CTRL/LLN0$STAT,"(2021, 3, 19, 1, 56, 34.548999965)",12,3,1
01:0c:cd:01:00:05,5,103,E1Q2CTRL/LLN0$TRIP,"(2021, 3, 19, 1, 56, 34.548999965)",11,3,1
01:0c:cd:01:00:01,1,104,D1Q1CTRL/LLN0$STAT,"(2021, 3, 19, 1, 56, 29.929999947)",12,4,1
01:0c:cd:01:00:02,2,103,D1Q1CTRL/LLN0$TRIP,"(2021, 3, 19, 1, 56, 29.929999947)",11,4,1
01:0c:cd:01:00:06,6,104,E1Q3CTRL/LLN0$STAT,"(2021, 3, 19, 1, 56, 30.049999952)",11,4,1
01:0c:cd:01:00:07,7,103,E1Q3CTRL/LLN0$TRIP,"(2021, 3, 19, 1, 56, 30.049999952)",10,4,1
01:0c:cd:01:00:03,3,103,E1Q1CTRL/LLN0$TRIP,"(2021, 3, 19, 1, 56, 31.888999998)",11,4,1
01:0c:cd:01:00:07,7,103,E1Q3CTRL/LLN0$TRIP,"(2021, 3, 19, 1, 56, 40.049999952)",11,0,1
01:0c:cd:01:00:06,6,104,E1Q3CTRL/LLN0$STAT,"(2021, 3, 19, 1, 56, 40.049999952)",12,0,1
01:0c:cd:01:00:06,6,104,E1Q3CTRL/LLN0$STAT,"(2021, 3, 19, 1, 56, 40.049999952)",12,1,1
01:0c:cd:01:00:07,7,103,E1Q3CTRL/LLN0$TRIP,"(2021, 3, 19, 1, 56, 40.049999952)",11,1,1
01:0c:cd:01:00:06,6,104,E1Q3CTRL/LLN0$STAT,"(2021, 3, 19, 1, 56, 40.049999952)",12,2,1
01:0c:cd:01:00:07,7,103,E1Q3CTRL/LLN0$TRIP,"(2021, 3, 19, 1, 56, 40.049999952)",11,2,1
01:0c:cd:01:00:04,4,104,E1Q2CTRL/LLN0$STAT,"(2021, 3, 19, 1, 56, 34.548999965)",12,4,1
01:0c:cd:01:00:05,5,103,E1Q2CTRL/LLN0$TRIP,"(2021, 3, 19, 1, 56, 34.548999965)",11,4,1
01:0c:cd:01:00:01,1,104,D1Q1CTRL/LLN0$STAT,"(2021, 3, 19, 1, 56, 29.929999947)",12,5,1
01:0c:cd:01:00:02,2,103,D1Q1CTRL/LLN0$TRIP,"(2021, 3, 19, 1, 56, 29.929999947)",11,5,1
01:0c:cd:01:00:06,6,104,E1Q3CTRL/LLN0$STAT,"(2021, 3, 19, 1, 56, 40.049999952)",12,3,1
01:0c:cd:01:00:07,7,103,E1Q3CTRL/LLN0$TRIP,"(2021, 3, 19, 1, 56, 40.049999952)",11,3,1
01:0c:cd:01:00:03,3,103,E1Q1CTRL/LLN0$TRIP,"(2021, 3, 19, 1, 56, 31.888999998)",11,5,1
