Distination,Goose_pkt_appid,Goose_pkt_length,Goose_pkt_datSet,Goose_pkt_TimeAllowTolive,Goose_pkt_stNum,Goose_pkt_sqNum,Goose_pkt_Data_bit_string
0.75,0.736842105,0.333333333,0.866666667,0,0.325227964,0.4,0
0.625,0.326315789,0.666666667,0.733333333,1,0.328267477,0.6,1
0.75,0.736842105,0.333333333,0.866666667,1,0.325227964,0.6,0
0.875,0.389473684,0.666666667,0.933333333,1,0.319148936,0.8,1
1,0.747368421,0.333333333,1,1,0.316109422,0.8,0
0,0.578947368,0.666666667,0.066666667,1,0.328267477,0.8,1
0.125,0.115789474,0.333333333,0.2,1,0.325227964,0.8,0
0.25,0.452631579,0.333333333,0.333333333,1,0.325227964,0.8,0
0.375,0.926315789,0.666666667,0.466666667,1,0.328267477,0.8,1
0.5,1,0.333333333,0.6,1,0.325227964,0.8,0
0.625,0.326315789,0.666666667,0.733333333,1,0.328267477,0.8,1
0.75,0.736842105,0.333333333,0.866666667,1,0.325227964,0.8,0
0.125,0.115789474,0.333333333,0.2,0,0.328267477,0,0
0,0.578947368,0.666666667,0.066666667,0,0.331306991,0,1
0.25,0.452631579,0.333333333,0.333333333,0,0.328267477,0,0
0,0.578947368,0.666666667,0.066666667,0,0.331306991,0.2,1
0.125,0.115789474,0.333333333,0.2,0,0.328267477,0.2,0
0.25,0.452631579,0.333333333,0.333333333,0,0.328267477,0.2,0
0,0.578947368,0.666666667,0.066666667,0,0.331306991,0.4,1
0.125,0.115789474,0.333333333,0.2,0,0.328267477,0.4,0
0.5,1,0.333333333,0.6,0,0.328267477,0,0
0.375,0.926315789,0.666666667,0.466666667,0,0.331306991,0,1
0.875,0.389473684,0.666666667,0.933333333,1,0.319148936,1,1
1,0.747368421,0.333333333,1,1,0.316109422,1,0
0.25,0.452631579,0.333333333,0.333333333,0,0.328267477,0.4,0
0,0.578947368,0.666666667,0.066666667,1,0.331306991,0.6,1
0.125,0.115789474,0.333333333,0.2,1,0.328267477,0.6,0
0.375,0.926315789,0.666666667,0.466666667,0,0.331306991,0.2,1
0.5,1,0.333333333,0.6,0,0.328267477,0.2,0
0.75,0.736842105,0.333333333,0.866666667,0,0.328267477,0,0
0.625,0.326315789,0.666666667,0.733333333,0,0.331306991,0,1
0.25,0.452631579,0.333333333,0.333333333,1,0.328267477,0.6,0
0.375,0.926315789,0.666666667,0.466666667,0,0.331306991,0.4,1
0.5,1,0.333333333,0.6,0,0.328267477,0.4,0
0.625,0.326315789,0.666666667,0.733333333,0,0.331306991,0.2,1
0.75,0.736842105,0.333333333,0.866666667,0,0.328267477,0.2,0
0.375,0.926315789,0.666666667,0.466666667,1,0.331306991,0.6,1
0.5,1,0.333333333,0.6,1,0.328267477,0.6,0
0.625,0.326315789,0.666666667,0.733333333,0,0.331306991,0.4,1
0.75,0.736842105,0.333333333,0.866666667,0,0.328267477,0.4,0
0.625,0.326315789,0.666666667,0.733333333,1,0.331306991,0.6,1
0.75,0.736842105,0.333333333,0.866666667,1,0.328267477,0.6,0
1,0.747368421,0.333333333,1,0,0.319148936,0,0
0.875,0.389473684,0.666666667,0.933333333,0,0.32218845,0,1
0.875,0.389473684,0.666666667,0.933333333,0,0.32218845,0.2,1
1,0.747368421,0.333333333,1,0,0.319148936,0.2,0
0.875,0.389473684,0.666666667,0.933333333,0,0.32218845,0.4,1
1,0.747368421,0.333333333,1,0,0.319148936,0.4,0
0.875,0.389473684,0.666666667,0.933333333,1,0.32218845,0.6,1
1,0.747368421,0.333333333,1,1,0.319148936,0.6,0
0,0.578947368,0.666666667,0.066666667,1,0.331306991,0.8,1
0.125,0.115789474,0.333333333,0.2,1,0.328267477,0.8,0
0.25,0.452631579,0.333333333,0.333333333,1,0.328267477,0.8,0
0.375,0.926315789,0.666666667,0.466666667,1,0.331306991,0.8,1
0.5,1,0.333333333,0.6,1,0.328267477,0.8,0
0.625,0.326315789,0.666666667,0.733333333,1,0.331306991,0.8,1
0.75,0.736842105,0.333333333,0.866666667,1,0.328267477,0.8,0
0.875,0.389473684,0.666666667,0.933333333,1,0.32218845,0.8,1
1,0.747368421,0.333333333,1,1,0.319148936,0.8,0
0,0.578947368,0.666666667,0.066666667,1,0.331306991,1,1
0.125,0.115789474,0.333333333,0.2,1,0.328267477,1,0
0.25,0.452631579,0.333333333,0.333333333,1,0.328267477,1,0
0.375,0.926315789,0.666666667,0.466666667,1,0.331306991,1,1
0.5,1,0.333333333,0.6,1,0.328267477,1,0
0.625,0.326315789,0.666666667,0.733333333,1,0.331306991,1,1
0.75,0.736842105,0.333333333,0.866666667,1,0.328267477,1,0
1,0.747368421,0.333333333,1,0,0.32218845,0,0
0.875,0.389473684,0.666666667,0.933333333,0,0.325227964,0,1
0.125,0.115789474,0.333333333,0.2,0,0.331306991,0,0
0,0.578947368,0.666666667,0.066666667,0,0.334346505,0,1
0.875,0.389473684,0.666666667,0.933333333,0,0.325227964,0.2,1
1,0.747368421,0.333333333,1,0,0.32218845,0.2,0
0.25,0.452631579,0.333333333,0.333333333,0,0.331306991,0,0
0,0.578947368,0.666666667,0.066666667,0,0.334346505,0.2,1
0.125,0.115789474,0.333333333,0.2,0,0.331306991,0.2,0
0.875,0.389473684,0.666666667,0.933333333,0,0.325227964,0.4,1
1,0.747368421,0.333333333,1,0,0.32218845,0.4,0
0.25,0.452631579,0.333333333,0.333333333,0,0.331306991,0.2,0
0,0.578947368,0.666666667,0.066666667,0,0.334346505,0.4,1
0.125,0.115789474,0.333333333,0.2,0,0.331306991,0.4,0
0.5,1,0.333333333,0.6,0,0.331306991,0,0
0.375,0.926315789,0.666666667,0.466666667,0,0.334346505,0,1
0.875,0.389473684,0.666666667,0.933333333,1,0.325227964,0.6,1
1,0.747368421,0.333333333,1,1,0.32218845,0.6,0
0.25,0.452631579,0.333333333,0.333333333,0,0.331306991,0.4,0
0,0.578947368,0.666666667,0.066666667,1,0.334346505,0.6,1
0.125,0.115789474,0.333333333,0.2,1,0.331306991,0.6,0
0.375,0.926315789,0.666666667,0.466666667,0,0.334346505,0.2,1
0.5,1,0.333333333,0.6,0,0.331306991,0.2,0
0.75,0.736842105,0.333333333,0.866666667,0,0.331306991,0,0
0.625,0.326315789,0.666666667,0.733333333,0,0.334346505,0,1
0.25,0.452631579,0.333333333,0.333333333,1,0.331306991,0.6,0
0.375,0.926315789,0.666666667,0.466666667,0,0.334346505,0.4,1
0.5,1,0.333333333,0.6,0,0.331306991,0.4,0
0.625,0.326315789,0.666666667,0.733333333,0,0.334346505,0.2,1
0.75,0.736842105,0.333333333,0.866666667,0,0.331306991,0.2,0
0.375,0.926315789,0.666666667,0.466666667,1,0.334346505,0.6,1
0.5,1,0.333333333,0.6,1,0.331306991,0.6,0
0.625,0.326315789,0.666666667,0.733333333,0,0.334346505,0.4,1
0.75,0.736842105,0.333333333,0.866666667,0,0.331306991,0.4,0
0.625,0.326315789,0.666666667,0.733333333,1,0.334346505,0.6,1
0.75,0.736842105,0.333333333,0.866666667,1,0.331306991,0.6,0
0.875,0.389473684,0.666666667,0.933333333,1,0.325227964,0.8,1
1,0.747368421,0.333333333,1,1,0.32218845,0.8,0
0,0.578947368,0.666666667,0.066666667,1,0.334346505,0.8,1
0.125,0.115789474,0.333333333,0.2,1,0.331306991,0.8,0
0.25,0.452631579,0.333333333,0.333333333,1,0.331306991,0.8,0
0.375,0.926315789,0.666666667,0.466666667,1,0.334346505,0.8,1
0.5,1,0.333333333,0.6,1,0.331306991,0.8,0
0.625,0.326315789,0.666666667,0.733333333,1,0.334346505,0.8,1
0.75,0.736842105,0.333333333,0.866666667,1,0.331306991,0.8,0
0.125,0.115789474,0.333333333,0.2,0,0.334346505,0,0
0,0.578947368,0.666666667,0.066666667,0,0.337386018,0,1
0.25,0.452631579,0.333333333,0.333333333,0,0.334346505,0,0
0,0.578947368,0.666666667,0.066666667,0,0.337386018,0.2,1
0.125,0.115789474,0.333333333,0.2,0,0.334346505,0.2,0
0.25,0.452631579,0.333333333,0.333333333,0,0.334346505,0.2,0
0,0.578947368,0.666666667,0.066666667,0,0.337386018,0.4,1
0.125,0.115789474,0.333333333,0.2,0,0.334346505,0.4,0
0.5,1,0.333333333,0.6,0,0.334346505,0,0
0.375,0.926315789,0.666666667,0.466666667,0,0.337386018,0,1
0.875,0.389473684,0.666666667,0.933333333,1,0.325227964,1,1
1,0.747368421,0.333333333,1,1,0.32218845,1,0
0.25,0.452631579,0.333333333,0.333333333,0,0.334346505,0.4,0
0,0.578947368,0.666666667,0.066666667,1,0.337386018,0.6,1
0.125,0.115789474,0.333333333,0.2,1,0.334346505,0.6,0
0.375,0.926315789,0.666666667,0.466666667,0,0.337386018,0.2,1
0.5,1,0.333333333,0.6,0,0.334346505,0.2,0
0.75,0.736842105,0.333333333,0.866666667,0,0.334346505,0,0
0.625,0.326315789,0.666666667,0.733333333,0,0.337386018,0,1
0.25,0.452631579,0.333333333,0.333333333,1,0.334346505,0.6,0
0.375,0.926315789,0.666666667,0.466666667,0,0.337386018,0.4,1
0.5,1,0.333333333,0.6,0,0.334346505,0.4,0
0.625,0.326315789,0.666666667,0.733333333,0,0.337386018,0.2,1
0.75,0.736842105,0.333333333,0.866666667,0,0.334346505,0.2,0
0.375,0.926315789,0.666666667,0.466666667,1,0.337386018,0.6,1
0.5,1,0.333333333,0.6,1,0.334346505,0.6,0
0.625,0.326315789,0.666666667,0.733333333,0,0.337386018,0.4,1
0.75,0.736842105,0.333333333,0.866666667,0,0.334346505,0.4,0
0.625,0.326315789,0.666666667,0.733333333,1,0.337386018,0.6,1
0.75,0.736842105,0.333333333,0.866666667,1,0.334346505,0.6,0
1,0.747368421,0.333333333,1,0,0.325227964,0,0
0.875,0.389473684,0.666666667,0.933333333,0,0.328267477,0,1
0.875,0.389473684,0.666666667,0.933333333,0,0.328267477,0.2,1
1,0.747368421,0.333333333,1,0,0.325227964,0.2,0
0.875,0.389473684,0.666666667,0.933333333,0,0.328267477,0.4,1
1,0.747368421,0.333333333,1,0,0.325227964,0.4,0
0.875,0.389473684,0.666666667,0.933333333,1,0.328267477,0.6,1
1,0.747368421,0.333333333,1,1,0.325227964,0.6,0
0,0.578947368,0.666666667,0.066666667,1,0.337386018,0.8,1
0.125,0.115789474,0.333333333,0.2,1,0.334346505,0.8,0
0.25,0.452631579,0.333333333,0.333333333,1,0.334346505,0.8,0
0.375,0.926315789,0.666666667,0.466666667,1,0.337386018,0.8,1
0.5,1,0.333333333,0.6,1,0.334346505,0.8,0
0.625,0.326315789,0.666666667,0.733333333,1,0.337386018,0.8,1
0.75,0.736842105,0.333333333,0.866666667,1,0.334346505,0.8,0
0.875,0.389473684,0.666666667,0.933333333,1,0.328267477,0.8,1
1,0.747368421,0.333333333,1,1,0.325227964,0.8,0
0,0.578947368,0.666666667,0.066666667,1,0.337386018,1,1
0.125,0.115789474,0.333333333,0.2,1,0.334346505,1,0
0.25,0.452631579,0.333333333,0.333333333,1,0.334346505,1,0
0.375,0.926315789,0.666666667,0.466666667,1,0.337386018,1,1
0.5,1,0.333333333,0.6,1,0.334346505,1,0
0.625,0.326315789,0.666666667,0.733333333,1,0.337386018,1,1
0.75,0.736842105,0.333333333,0.866666667,1,0.334346505,1,0
1,0.747368421,0.333333333,1,0,0.328267477,0,0
0.875,0.389473684,0.666666667,0.933333333,0,0.331306991,0,1
0.125,0.115789474,0.333333333,0.2,0,0.337386018,0,0
0,0.578947368,0.666666667,0.066666667,0,0.340425532,0,1
0.875,0.389473684,0.666666667,0.933333333,0,0.331306991,0.2,1
1,0.747368421,0.333333333,1,0,0.328267477,0.2,0
0.25,0.452631579,0.333333333,0.333333333,0,0.337386018,0,0
0,0.578947368,0.666666667,0.066666667,0,0.340425532,0.2,1
0.125,0.115789474,0.333333333,0.2,0,0.337386018,0.2,0
0.875,0.389473684,0.666666667,0.933333333,0,0.331306991,0.4,1
1,0.747368421,0.333333333,1,0,0.328267477,0.4,0
0.25,0.452631579,0.333333333,0.333333333,0,0.337386018,0.2,0
0,0.578947368,0.666666667,0.066666667,0,0.340425532,0.4,1
0.125,0.115789474,0.333333333,0.2,0,0.337386018,0.4,0
0.5,1,0.333333333,0.6,0,0.337386018,0,0
0.375,0.926315789,0.666666667,0.466666667,0,0.340425532,0,1
0.875,0.389473684,0.666666667,0.933333333,1,0.331306991,0.6,1
1,0.747368421,0.333333333,1,1,0.328267477,0.6,0
0.25,0.452631579,0.333333333,0.333333333,0,0.337386018,0.4,0
0,0.578947368,0.666666667,0.066666667,1,0.340425532,0.6,1
0.125,0.115789474,0.333333333,0.2,1,0.337386018,0.6,0
0.375,0.926315789,0.666666667,0.466666667,0,0.340425532,0.2,1
0.5,1,0.333333333,0.6,0,0.337386018,0.2,0
0.75,0.736842105,0.333333333,0.866666667,0,0.337386018,0,0
0.625,0.326315789,0.666666667,0.733333333,0,0.340425532,0,1
0.25,0.452631579,0.333333333,0.333333333,1,0.337386018,0.6,0
0.375,0.926315789,0.666666667,0.466666667,0,0.340425532,0.4,1
0.5,1,0.333333333,0.6,0,0.337386018,0.4,0
0.625,0.326315789,0.666666667,0.733333333,0,0.340425532,0.2,1
0.75,0.736842105,0.333333333,0.866666667,0,0.337386018,0.2,0
0.375,0.926315789,0.666666667,0.466666667,1,0.340425532,0.6,1
0.5,1,0.333333333,0.6,1,0.337386018,0.6,0
0.625,0.326315789,0.666666667,0.733333333,0,0.340425532,0.4,1
0.75,0.736842105,0.333333333,0.866666667,0,0.337386018,0.4,0
0.625,0.326315789,0.666666667,0.733333333,1,0.340425532,0.6,1
0.75,0.736842105,0.333333333,0.866666667,1,0.337386018,0.6,0
0.875,0.389473684,0.666666667,0.933333333,1,0.331306991,0.8,1
1,0.747368421,0.333333333,1,1,0.328267477,0.8,0
0,0.578947368,0.666666667,0.066666667,1,0.340425532,0.8,1
0.125,0.115789474,0.333333333,0.2,1,0.337386018,0.8,0
0.25,0.452631579,0.333333333,0.333333333,1,0.337386018,0.8,0
0.375,0.926315789,0.666666667,0.466666667,1,0.340425532,0.8,1
0.5,1,0.333333333,0.6,1,0.337386018,0.8,0
0.625,0.326315789,0.666666667,0.733333333,1,0.340425532,0.8,1
0.75,0.736842105,0.333333333,0.866666667,1,0.337386018,0.8,0
0.125,0.115789474,0.333333333,0.2,0,0.340425532,0,0
0,0.578947368,0.666666667,0.066666667,0,0.343465046,0,1
0.25,0.452631579,0.333333333,0.333333333,0,0.340425532,0,0
0,0.578947368,0.666666667,0.066666667,0,0.343465046,0.2,1
0.125,0.115789474,0.333333333,0.2,0,0.340425532,0.2,0
0.25,0.452631579,0.333333333,0.333333333,0,0.340425532,0.2,0
0,0.578947368,0.666666667,0.066666667,0,0.343465046,0.4,1
0.125,0.115789474,0.333333333,0.2,0,0.340425532,0.4,0
0.5,1,0.333333333,0.6,0,0.340425532,0,0
0.375,0.926315789,0.666666667,0.466666667,0,0.343465046,0,1
0.875,0.389473684,0.666666667,0.933333333,1,0.331306991,1,1
1,0.747368421,0.333333333,1,1,0.328267477,1,0
0.25,0.452631579,0.333333333,0.333333333,0,0.340425532,0.4,0
0,0.578947368,0.666666667,0.066666667,1,0.343465046,0.6,1
0.125,0.115789474,0.333333333,0.2,1,0.340425532,0.6,0
0.375,0.926315789,0.666666667,0.466666667,0,0.343465046,0.2,1
0.5,1,0.333333333,0.6,0,0.340425532,0.2,0
0.75,0.736842105,0.333333333,0.866666667,0,0.340425532,0,0
0.625,0.326315789,0.666666667,0.733333333,0,0.343465046,0,1
0.25,0.452631579,0.333333333,0.333333333,1,0.340425532,0.6,0
0.375,0.926315789,0.666666667,0.466666667,0,0.343465046,0.4,1
0.5,1,0.333333333,0.6,0,0.340425532,0.4,0
0.625,0.326315789,0.666666667,0.733333333,0,0.343465046,0.2,1
0.75,0.736842105,0.333333333,0.866666667,0,0.340425532,0.2,0
0.375,0.926315789,0.666666667,0.466666667,1,0.343465046,0.6,1
0.5,1,0.333333333,0.6,1,0.340425532,0.6,0
0.625,0.326315789,0.666666667,0.733333333,0,0.343465046,0.4,1
0.75,0.736842105,0.333333333,0.866666667,0,0.340425532,0.4,0
0.625,0.326315789,0.666666667,0.733333333,1,0.343465046,0.6,1
0.75,0.736842105,0.333333333,0.866666667,1,0.340425532,0.6,0
1,0.747368421,0.333333333,1,0,0.331306991,0,0
0.875,0.389473684,0.666666667,0.933333333,0,0.334346505,0,1
0.875,0.389473684,0.666666667,0.933333333,0,0.334346505,0.2,1
1,0.747368421,0.333333333,1,0,0.331306991,0.2,0
0.875,0.389473684,0.666666667,0.933333333,0,0.334346505,0.4,1
1,0.747368421,0.333333333,1,0,0.331306991,0.4,0
0.875,0.389473684,0.666666667,0.933333333,1,0.334346505,0.6,1
1,0.747368421,0.333333333,1,1,0.331306991,0.6,0
0,0.578947368,0.666666667,0.066666667,1,0.343465046,0.8,1
0.125,0.115789474,0.333333333,0.2,1,0.340425532,0.8,0
0.25,0.452631579,0.333333333,0.333333333,1,0.340425532,0.8,0
0.375,0.926315789,0.666666667,0.466666667,1,0.343465046,0.8,1
0.5,1,0.333333333,0.6,1,0.340425532,0.8,0
0.625,0.326315789,0.666666667,0.733333333,1,0.343465046,0.8,1
0.75,0.736842105,0.333333333,0.866666667,1,0.340425532,0.8,0
0.875,0.389473684,0.666666667,0.933333333,1,0.334346505,0.8,1
1,0.747368421,0.333333333,1,1,0.331306991,0.8,0
0,0.578947368,0.666666667,0.066666667,1,0.343465046,1,1
0.125,0.115789474,0.333333333,0.2,1,0.340425532,1,0
0.25,0.452631579,0.333333333,0.333333333,1,0.340425532,1,0
0.375,0.926315789,0.666666667,0.466666667,1,0.343465046,1,1
0.5,1,0.333333333,0.6,1,0.340425532,1,0
0.625,0.326315789,0.666666667,0.733333333,1,0.343465046,1,1
0.75,0.736842105,0.333333333,0.866666667,1,0.340425532,1,0
1,0.747368421,0.333333333,1,0,0.334346505,0,0
0.875,0.389473684,0.666666667,0.933333333,0,0.337386018,0,1
0.125,0.115789474,0.333333333,0.2,0,0.343465046,0,0
0,0.578947368,0.666666667,0.066666667,0,0.346504559,0,1
0.875,0.389473684,0.666666667,0.933333333,0,0.337386018,0.2,1
1,0.747368421,0.333333333,1,0,0.334346505,0.2,0
0.25,0.452631579,0.333333333,0.333333333,0,0.343465046,0,0
0,0.578947368,0.666666667,0.066666667,0,0.346504559,0.2,1
0.125,0.115789474,0.333333333,0.2,0,0.343465046,0.2,0
0.875,0.389473684,0.666666667,0.933333333,0,0.337386018,0.4,1
1,0.747368421,0.333333333,1,0,0.334346505,0.4,0
0.25,0.452631579,0.333333333,0.333333333,0,0.343465046,0.2,0
0,0.578947368,0.666666667,0.066666667,0,0.346504559,0.4,1
0.125,0.115789474,0.333333333,0.2,0,0.343465046,0.4,0
0.5,1,0.333333333,0.6,0,0.343465046,0,0
0.375,0.926315789,0.666666667,0.466666667,0,0.346504559,0,1
0.875,0.389473684,0.666666667,0.933333333,1,0.337386018,0.6,1
1,0.747368421,0.333333333,1,1,0.334346505,0.6,0
0.25,0.452631579,0.333333333,0.333333333,0,0.343465046,0.4,0
0,0.578947368,0.666666667,0.066666667,1,0.346504559,0.6,1
0.125,0.115789474,0.333333333,0.2,1,0.343465046,0.6,0
0.375,0.926315789,0.666666667,0.466666667,0,0.346504559,0.2,1
0.5,1,0.333333333,0.6,0,0.343465046,0.2,0
0.75,0.736842105,0.333333333,0.866666667,0,0.343465046,0,0
0.625,0.326315789,0.666666667,0.733333333,0,0.346504559,0,1
0.25,0.452631579,0.333333333,0.333333333,1,0.343465046,0.6,0
0.375,0.926315789,0.666666667,0.466666667,0,0.346504559,0.4,1
0.5,1,0.333333333,0.6,0,0.343465046,0.4,0
0.625,0.326315789,0.666666667,0.733333333,0,0.346504559,0.2,1
0.75,0.736842105,0.333333333,0.866666667,0,0.343465046,0.2,0
0.375,0.926315789,0.666666667,0.466666667,1,0.346504559,0.6,1
0.5,1,0.333333333,0.6,1,0.343465046,0.6,0
0.625,0.326315789,0.666666667,0.733333333,0,0.346504559,0.4,1
0.75,0.736842105,0.333333333,0.866666667,0,0.343465046,0.4,0
0.625,0.326315789,0.666666667,0.733333333,1,0.346504559,0.6,1
0.75,0.736842105,0.333333333,0.866666667,1,0.343465046,0.6,0
0.875,0.389473684,0.666666667,0.933333333,1,0.337386018,0.8,1
1,0.747368421,0.333333333,1,1,0.334346505,0.8,0
0,0.578947368,0.666666667,0.066666667,1,0.346504559,0.8,1
0.125,0.115789474,0.333333333,0.2,1,0.343465046,0.8,0
0.25,0.452631579,0.333333333,0.333333333,1,0.343465046,0.8,0
0.375,0.926315789,0.666666667,0.466666667,1,0.346504559,0.8,1
0.5,1,0.333333333,0.6,1,0.343465046,0.8,0
0.625,0.326315789,0.666666667,0.733333333,1,0.346504559,0.8,1
0.75,0.736842105,0.333333333,0.866666667,1,0.343465046,0.8,0
0.125,0.115789474,0.333333333,0.2,0,0.346504559,0,0
0,0.578947368,0.666666667,0.066666667,0,0.349544073,0,1
0.25,0.452631579,0.333333333,0.333333333,0,0.346504559,0,0
0,0.578947368,0.666666667,0.066666667,0,0.349544073,0.2,1
0.125,0.115789474,0.333333333,0.2,0,0.346504559,0.2,0
0.25,0.452631579,0.333333333,0.333333333,0,0.346504559,0.2,0
0,0.578947368,0.666666667,0.066666667,0,0.349544073,0.4,1
0.125,0.115789474,0.333333333,0.2,0,0.346504559,0.4,0
0.5,1,0.333333333,0.6,0,0.346504559,0,0
0.375,0.926315789,0.666666667,0.466666667,0,0.349544073,0,1
0.875,0.389473684,0.666666667,0.933333333,1,0.337386018,1,1
1,0.747368421,0.333333333,1,1,0.334346505,1,0
0.25,0.452631579,0.333333333,0.333333333,0,0.346504559,0.4,0
0,0.578947368,0.666666667,0.066666667,1,0.349544073,0.6,1
0.125,0.115789474,0.333333333,0.2,1,0.346504559,0.6,0
0.375,0.926315789,0.666666667,0.466666667,0,0.349544073,0.2,1
0.5,1,0.333333333,0.6,0,0.346504559,0.2,0
0.75,0.736842105,0.333333333,0.866666667,0,0.346504559,0,0
0.625,0.326315789,0.666666667,0.733333333,0,0.349544073,0,1
0.25,0.452631579,0.333333333,0.333333333,1,0.346504559,0.6,0
0.375,0.926315789,0.666666667,0.466666667,0,0.349544073,0.4,1
0.5,1,0.333333333,0.6,0,0.346504559,0.4,0
0.625,0.326315789,0.666666667,0.733333333,0,0.349544073,0.2,1
0.75,0.736842105,0.333333333,0.866666667,0,0.346504559,0.2,0
0.375,0.926315789,0.666666667,0.466666667,1,0.349544073,0.6,1
0.5,1,0.333333333,0.6,1,0.346504559,0.6,0
0.625,0.326315789,0.666666667,0.733333333,0,0.349544073,0.4,1
0.75,0.736842105,0.333333333,0.866666667,0,0.346504559,0.4,0
0.625,0.326315789,0.666666667,0.733333333,1,0.349544073,0.6,1
0.75,0.736842105,0.333333333,0.866666667,1,0.346504559,0.6,0
1,0.747368421,0.333333333,1,0,0.337386018,0,0
0.875,0.389473684,0.666666667,0.933333333,0,0.340425532,0,1
0.875,0.389473684,0.666666667,0.933333333,0,0.340425532,0.2,1
1,0.747368421,0.333333333,1,0,0.337386018,0.2,0
0.875,0.389473684,0.666666667,0.933333333,0,0.340425532,0.4,1
1,0.747368421,0.333333333,1,0,0.337386018,0.4,0
0.875,0.389473684,0.666666667,0.933333333,1,0.340425532,0.6,1
1,0.747368421,0.333333333,1,1,0.337386018,0.6,0
0,0.578947368,0.666666667,0.066666667,1,0.349544073,0.8,1
0.125,0.115789474,0.333333333,0.2,1,0.346504559,0.8,0
0.25,0.452631579,0.333333333,0.333333333,1,0.346504559,0.8,0
0.375,0.926315789,0.666666667,0.466666667,1,0.349544073,0.8,1
0.5,1,0.333333333,0.6,1,0.346504559,0.8,0
0.625,0.326315789,0.666666667,0.733333333,1,0.349544073,0.8,1
0.75,0.736842105,0.333333333,0.866666667,1,0.346504559,0.8,0
0.875,0.389473684,0.666666667,0.933333333,1,0.340425532,0.8,1
1,0.747368421,0.333333333,1,1,0.337386018,0.8,0
0,0.578947368,0.666666667,0.066666667,1,0.349544073,1,1
0.125,0.115789474,0.333333333,0.2,1,0.346504559,1,0
0.25,0.452631579,0.333333333,0.333333333,1,0.346504559,1,0
0.375,0.926315789,0.666666667,0.466666667,1,0.349544073,1,1
0.5,1,0.333333333,0.6,1,0.346504559,1,0
0.625,0.326315789,0.666666667,0.733333333,1,0.349544073,1,1
0.75,0.736842105,0.333333333,0.866666667,1,0.346504559,1,0
1,0.747368421,0.333333333,1,0,0.340425532,0,0
0.875,0.389473684,0.666666667,0.933333333,0,0.343465046,0,1
0.125,0.115789474,0.333333333,0.2,0,0.349544073,0,0
0,0.578947368,0.666666667,0.066666667,0,0.352583587,0,1
0.875,0.389473684,0.666666667,0.933333333,0,0.343465046,0.2,1
1,0.747368421,0.333333333,1,0,0.340425532,0.2,0
0.25,0.452631579,0.333333333,0.333333333,0,0.349544073,0,0
0,0.578947368,0.666666667,0.066666667,0,0.352583587,0.2,1
0.125,0.115789474,0.333333333,0.2,0,0.349544073,0.2,0
0.875,0.389473684,0.666666667,0.933333333,0,0.343465046,0.4,1
1,0.747368421,0.333333333,1,0,0.340425532,0.4,0
0.25,0.452631579,0.333333333,0.333333333,0,0.349544073,0.2,0
0,0.578947368,0.666666667,0.066666667,0,0.352583587,0.4,1
0.125,0.115789474,0.333333333,0.2,0,0.349544073,0.4,0
