Distination,Goose_pkt_identifi,Goose_pkt_length,Goose_pkt_datSet,Goose_pkt_TimeAllowTolive,Goose_pkt_stNum,Goose_pkt_sqNum,Goose_pkt_Data_bit_string,Label
01:0c:cd:01:00:05,96,105,E1Q2CTRL/LLN0$TRIP1,1500,232,1,3,abnormal
01:0c:cd:01:00:07,71,105,E1Q3CTRL/LLN0$TRIP1,1500,232,0,3,abnormal
01:0c:cd:01:00:06,32,106,E1Q3CTRL/LLN0$STAT1,1500,233,0,4,abnormal
01:0c:cd:01:00:03,44,105,E1Q1CTRL/LLN0$TRIP1,15000,232,3,3,abnormal
01:0c:cd:01:00:04,89,106,E1Q2CTRL/LLN0$STAT1,1500,233,2,4,abnormal
01:0c:cd:01:00:05,96,105,E1Q2CTRL/LLN0$TRIP1,1500,232,2,3,abnormal
01:0c:cd:01:00:06,32,106,E1Q3CTRL/LLN0$STAT1,1500,233,1,4,abnormal
01:0c:cd:01:00:07,71,105,E1Q3CTRL/LLN0$TRIP1,1500,232,1,3,abnormal
01:0c:cd:01:00:04,89,106,E1Q2CTRL/LLN0$STAT1,15000,233,3,4,abnormal
01:0c:cd:01:00:05,96,105,E1Q2CTRL/LLN0$TRIP1,15000,232,3,3,abnormal
01:0c:cd:01:00:06,32,106,E1Q3CTRL/LLN0$STAT1,1500,233,2,4,abnormal
01:0c:cd:01:00:07,71,105,E1Q3CTRL/LLN0$TRIP1,1500,232,2,3,abnormal
01:0c:cd:01:00:06,32,106,E1Q3CTRL/LLN0$STAT1,15000,233,3,4,abnormal
01:0c:cd:01:00:07,71,105,E1Q3CTRL/LLN0$TRIP1,15000,232,3,3,abnormal
01:0c:cd:01:00:08,38,106,E1Q4CTRL/LLN0$STAT1,15000,230,4,4,abnormal
01:0c:cd:01:00:09,72,105,E1Q4CTRL/LLN0$TRIP1,15000,229,4,3,abnormal
01:0c:cd:01:00:01,56,106,D1Q1CTRL/LLN0$STAT1,15000,233,4,4,abnormal
01:0c:cd:01:00:02,12,105,D1Q1CTRL/LLN0$TRIP1,15000,232,4,3,abnormal
01:0c:cd:01:00:03,44,105,E1Q1CTRL/LLN0$TRIP1,15000,232,4,3,abnormal
01:0c:cd:01:00:04,89,106,E1Q2CTRL/LLN0$STAT1,15000,233,4,4,abnormal
01:0c:cd:01:00:05,96,105,E1Q2CTRL/LLN0$TRIP1,15000,232,4,3,abnormal
01:0c:cd:01:00:06,32,106,E1Q3CTRL/LLN0$STAT1,15000,233,4,4,abnormal
01:0c:cd:01:00:07,71,105,E1Q3CTRL/LLN0$TRIP1,15000,232,4,3,abnormal
01:0c:cd:01:00:02,12,105,D1Q1CTRL/LLN0$TRIP1,1500,233,0,3,abnormal
01:0c:cd:01:00:01,56,106,D1Q1CTRL/LLN0$STAT1,1500,234,0,4,abnormal
01:0c:cd:01:00:03,44,105,E1Q1CTRL/LLN0$TRIP1,1500,233,0,3,abnormal
01:0c:cd:01:00:01,56,106,D1Q1CTRL/LLN0$STAT1,1500,234,1,4,abnormal
01:0c:cd:01:00:02,12,105,D1Q1CTRL/LLN0$TRIP1,1500,233,1,3,abnormal
01:0c:cd:01:00:03,44,105,E1Q1CTRL/LLN0$TRIP1,1500,233,1,3,abnormal
01:0c:cd:01:00:01,56,106,D1Q1CTRL/LLN0$STAT1,1500,234,2,4,abnormal
01:0c:cd:01:00:02,12,105,D1Q1CTRL/LLN0$TRIP1,1500,233,2,3,abnormal
01:0c:cd:01:00:05,96,105,E1Q2CTRL/LLN0$TRIP1,1500,233,0,3,abnormal
01:0c:cd:01:00:04,89,106,E1Q2CTRL/LLN0$STAT1,1500,234,0,4,abnormal
01:0c:cd:01:00:08,38,106,E1Q4CTRL/LLN0$STAT1,15000,230,5,4,abnormal
01:0c:cd:01:00:09,72,105,E1Q4CTRL/LLN0$TRIP1,15000,229,5,3,abnormal
01:0c:cd:01:00:03,44,105,E1Q1CTRL/LLN0$TRIP1,1500,233,2,3,abnormal
01:0c:cd:01:00:01,56,106,D1Q1CTRL/LLN0$STAT1,15000,234,3,4,abnormal
01:0c:cd:01:00:02,12,105,D1Q1CTRL/LLN0$TRIP1,15000,233,3,3,abnormal
01:0c:cd:01:00:04,89,106,E1Q2CTRL/LLN0$STAT1,1500,234,1,4,abnormal
01:0c:cd:01:00:05,96,105,E1Q2CTRL/LLN0$TRIP1,1500,233,1,3,abnormal
01:0c:cd:01:00:07,71,105,E1Q3CTRL/LLN0$TRIP1,1500,233,0,3,abnormal
01:0c:cd:01:00:06,32,106,E1Q3CTRL/LLN0$STAT1,1500,234,0,4,abnormal
01:0c:cd:01:00:03,44,105,E1Q1CTRL/LLN0$TRIP1,15000,233,3,3,abnormal
01:0c:cd:01:00:04,89,106,E1Q2CTRL/LLN0$STAT1,1500,234,2,4,abnormal
01:0c:cd:01:00:05,96,105,E1Q2CTRL/LLN0$TRIP1,1500,233,2,3,abnormal
01:0c:cd:01:00:06,32,106,E1Q3CTRL/LLN0$STAT1,1500,234,1,4,abnormal
01:0c:cd:01:00:07,71,105,E1Q3CTRL/LLN0$TRIP1,1500,233,1,3,abnormal
01:0c:cd:01:00:04,89,106,E1Q2CTRL/LLN0$STAT1,15000,234,3,4,abnormal
01:0c:cd:01:00:05,96,105,E1Q2CTRL/LLN0$TRIP1,15000,233,3,3,abnormal
01:0c:cd:01:00:06,32,106,E1Q3CTRL/LLN0$STAT1,1500,234,2,4,abnormal
01:0c:cd:01:00:07,71,105,E1Q3CTRL/LLN0$TRIP1,1500,233,2,3,abnormal
01:0c:cd:01:00:06,32,106,E1Q3CTRL/LLN0$STAT1,15000,234,3,4,abnormal
01:0c:cd:01:00:07,71,105,E1Q3CTRL/LLN0$TRIP1,15000,233,3,3,abnormal
01:0c:cd:01:00:09,72,105,E1Q4CTRL/LLN0$TRIP1,1500,230,0,3,abnormal
01:0c:cd:01:00:08,38,106,E1Q4CTRL/LLN0$STAT1,1500,231,0,4,abnormal
01:0c:cd:01:00:08,38,106,E1Q4CTRL/LLN0$STAT1,1500,231,1,4,abnormal
01:0c:cd:01:00:09,72,105,E1Q4CTRL/LLN0$TRIP1,1500,230,1,3,abnormal
01:0c:cd:01:00:08,38,106,E1Q4CTRL/LLN0$STAT1,1500,231,2,4,abnormal
01:0c:cd:01:00:09,72,105,E1Q4CTRL/LLN0$TRIP1,1500,230,2,3,abnormal
01:0c:cd:01:00:08,38,106,E1Q4CTRL/LLN0$STAT1,15000,231,3,4,abnormal
01:0c:cd:01:00:09,72,105,E1Q4CTRL/LLN0$TRIP1,15000,230,3,3,abnormal
01:0c:cd:01:00:01,56,106,D1Q1CTRL/LLN0$STAT1,15000,234,4,4,abnormal
01:0c:cd:01:00:02,12,105,D1Q1CTRL/LLN0$TRIP1,15000,233,4,3,abnormal
01:0c:cd:01:00:03,44,105,E1Q1CTRL/LLN0$TRIP1,15000,233,4,3,abnormal
01:0c:cd:01:00:04,89,106,E1Q2CTRL/LLN0$STAT1,15000,234,4,4,abnormal
01:0c:cd:01:00:05,96,105,E1Q2CTRL/LLN0$TRIP1,15000,233,4,3,abnormal
01:0c:cd:01:00:06,32,106,E1Q3CTRL/LLN0$STAT1,15000,234,4,4,abnormal
01:0c:cd:01:00:07,71,105,E1Q3CTRL/LLN0$TRIP1,15000,233,4,3,abnormal
01:0c:cd:01:00:08,38,106,E1Q4CTRL/LLN0$STAT1,15000,231,4,4,abnormal
01:0c:cd:01:00:09,72,105,E1Q4CTRL/LLN0$TRIP1,15000,230,4,3,abnormal
01:0c:cd:01:00:01,56,106,D1Q1CTRL/LLN0$STAT1,15000,234,5,4,abnormal
01:0c:cd:01:00:02,12,105,D1Q1CTRL/LLN0$TRIP1,15000,233,5,3,abnormal
01:0c:cd:01:00:03,44,105,E1Q1CTRL/LLN0$TRIP1,15000,233,5,3,abnormal
01:0c:cd:01:00:04,89,106,E1Q2CTRL/LLN0$STAT1,15000,234,5,4,abnormal
01:0c:cd:01:00:05,96,105,E1Q2CTRL/LLN0$TRIP1,15000,233,5,3,abnormal
01:0c:cd:01:00:06,32,106,E1Q3CTRL/LLN0$STAT1,15000,234,5,4,abnormal
01:0c:cd:01:00:07,71,105,E1Q3CTRL/LLN0$TRIP1,15000,233,5,3,abnormal
01:0c:cd:01:00:09,72,105,E1Q4CTRL/LLN0$TRIP1,1500,231,0,3,abnormal
01:0c:cd:01:00:08,38,106,E1Q4CTRL/LLN0$STAT1,1500,232,0,4,abnormal
01:0c:cd:01:00:02,12,105,D1Q1CTRL/LLN0$TRIP1,1500,234,0,3,abnormal
01:0c:cd:01:00:01,56,106,D1Q1CTRL/LLN0$STAT1,1500,235,0,4,abnormal
01:0c:cd:01:00:08,38,106,E1Q4CTRL/LLN0$STAT1,1500,232,1,4,abnormal
01:0c:cd:01:00:09,72,105,E1Q4CTRL/LLN0$TRIP1,1500,231,1,3,abnormal
01:0c:cd:01:00:03,44,105,E1Q1CTRL/LLN0$TRIP1,1500,234,0,3,abnormal
01:0c:cd:01:00:01,56,106,D1Q1CTRL/LLN0$STAT1,1500,235,1,4,abnormal
01:0c:cd:01:00:02,12,105,D1Q1CTRL/LLN0$TRIP1,1500,234,1,3,abnormal
01:0c:cd:01:00:08,38,106,E1Q4CTRL/LLN0$STAT1,1500,232,2,4,abnormal
01:0c:cd:01:00:09,72,105,E1Q4CTRL/LLN0$TRIP1,1500,231,2,3,abnormal
01:0c:cd:01:00:03,44,105,E1Q1CTRL/LLN0$TRIP1,1500,234,1,3,abnormal
01:0c:cd:01:00:01,56,106,D1Q1CTRL/LLN0$STAT1,1500,235,2,4,abnormal
01:0c:cd:01:00:02,12,105,D1Q1CTRL/LLN0$TRIP1,1500,234,2,3,abnormal
01:0c:cd:01:00:05,96,105,E1Q2CTRL/LLN0$TRIP1,1500,234,0,3,abnormal
01:0c:cd:01:00:04,89,106,E1Q2CTRL/LLN0$STAT1,1500,235,0,4,abnormal
01:0c:cd:01:00:08,38,106,E1Q4CTRL/LLN0$STAT1,15000,232,3,4,abnormal
01:0c:cd:01:00:09,72,105,E1Q4CTRL/LLN0$TRIP1,15000,231,3,3,abnormal
01:0c:cd:01:00:03,44,105,E1Q1CTRL/LLN0$TRIP1,1500,234,2,3,abnormal
01:0c:cd:01:00:01,56,106,D1Q1CTRL/LLN0$STAT1,15000,235,3,4,abnormal
01:0c:cd:01:00:02,12,105,D1Q1CTRL/LLN0$TRIP1,15000,234,3,3,abnormal
01:0c:cd:01:00:04,89,106,E1Q2CTRL/LLN0$STAT1,1500,235,1,4,abnormal
01:0c:cd:01:00:05,96,105,E1Q2CTRL/LLN0$TRIP1,1500,234,1,3,abnormal
01:0c:cd:01:00:07,71,105,E1Q3CTRL/LLN0$TRIP1,1500,234,0,3,abnormal
01:0c:cd:01:00:06,32,106,E1Q3CTRL/LLN0$STAT1,1500,235,0,4,abnormal
01:0c:cd:01:00:03,44,105,E1Q1CTRL/LLN0$TRIP1,15000,234,3,3,abnormal
01:0c:cd:01:00:04,89,106,E1Q2CTRL/LLN0$STAT1,1500,235,2,4,abnormal
01:0c:cd:01:00:05,96,105,E1Q2CTRL/LLN0$TRIP1,1500,234,2,3,abnormal
01:0c:cd:01:00:06,32,106,E1Q3CTRL/LLN0$STAT1,1500,235,1,4,abnormal
01:0c:cd:01:00:07,71,105,E1Q3CTRL/LLN0$TRIP1,1500,234,1,3,abnormal
01:0c:cd:01:00:04,89,106,E1Q2CTRL/LLN0$STAT1,15000,235,3,4,abnormal
01:0c:cd:01:00:05,96,105,E1Q2CTRL/LLN0$TRIP1,15000,234,3,3,abnormal
01:0c:cd:01:00:06,32,106,E1Q3CTRL/LLN0$STAT1,1500,235,2,4,abnormal
01:0c:cd:01:00:07,71,105,E1Q3CTRL/LLN0$TRIP1,1500,234,2,3,abnormal
01:0c:cd:01:00:06,32,106,E1Q3CTRL/LLN0$STAT1,15000,235,3,4,abnormal
01:0c:cd:01:00:07,71,105,E1Q3CTRL/LLN0$TRIP1,15000,234,3,3,abnormal
01:0c:cd:01:00:08,38,106,E1Q4CTRL/LLN0$STAT1,15000,232,4,4,abnormal
01:0c:cd:01:00:09,72,105,E1Q4CTRL/LLN0$TRIP1,15000,231,4,3,abnormal
01:0c:cd:01:00:01,56,106,D1Q1CTRL/LLN0$STAT1,15000,235,4,4,abnormal
01:0c:cd:01:00:02,12,105,D1Q1CTRL/LLN0$TRIP1,15000,234,4,3,abnormal
01:0c:cd:01:00:03,44,105,E1Q1CTRL/LLN0$TRIP1,15000,234,4,3,abnormal
01:0c:cd:01:00:04,89,106,E1Q2CTRL/LLN0$STAT1,15000,235,4,4,abnormal
01:0c:cd:01:00:05,96,105,E1Q2CTRL/LLN0$TRIP1,15000,234,4,3,abnormal
01:0c:cd:01:00:06,32,106,E1Q3CTRL/LLN0$STAT1,15000,235,4,4,abnormal
01:0c:cd:01:00:07,71,105,E1Q3CTRL/LLN0$TRIP1,15000,234,4,3,abnormal
01:0c:cd:01:00:02,12,105,D1Q1CTRL/LLN0$TRIP1,1500,235,0,3,abnormal
01:0c:cd:01:00:01,56,106,D1Q1CTRL/LLN0$STAT1,1500,236,0,4,abnormal
01:0c:cd:01:00:03,44,105,E1Q1CTRL/LLN0$TRIP1,1500,235,0,3,abnormal
01:0c:cd:01:00:01,56,106,D1Q1CTRL/LLN0$STAT1,1500,236,1,4,abnormal
01:0c:cd:01:00:02,12,105,D1Q1CTRL/LLN0$TRIP1,1500,235,1,3,abnormal
01:0c:cd:01:00:03,44,105,E1Q1CTRL/LLN0$TRIP1,1500,235,1,3,abnormal
01:0c:cd:01:00:01,56,106,D1Q1CTRL/LLN0$STAT1,1500,236,2,4,abnormal
01:0c:cd:01:00:02,12,105,D1Q1CTRL/LLN0$TRIP1,1500,235,2,3,abnormal
01:0c:cd:01:00:05,96,105,E1Q2CTRL/LLN0$TRIP1,1500,235,0,3,abnormal
01:0c:cd:01:00:04,89,106,E1Q2CTRL/LLN0$STAT1,1500,236,0,4,abnormal
01:0c:cd:01:00:08,38,106,E1Q4CTRL/LLN0$STAT1,15000,232,5,4,abnormal
01:0c:cd:01:00:09,72,105,E1Q4CTRL/LLN0$TRIP1,15000,231,5,3,abnormal
01:0c:cd:01:00:03,44,105,E1Q1CTRL/LLN0$TRIP1,1500,235,2,3,abnormal
01:0c:cd:01:00:01,56,106,D1Q1CTRL/LLN0$STAT1,15000,236,3,4,abnormal
01:0c:cd:01:00:02,12,105,D1Q1CTRL/LLN0$TRIP1,15000,235,3,3,abnormal
01:0c:cd:01:00:04,89,106,E1Q2CTRL/LLN0$STAT1,1500,236,1,4,abnormal
01:0c:cd:01:00:05,96,105,E1Q2CTRL/LLN0$TRIP1,1500,235,1,3,abnormal
01:0c:cd:01:00:07,71,105,E1Q3CTRL/LLN0$TRIP1,1500,235,0,3,abnormal
01:0c:cd:01:00:06,32,106,E1Q3CTRL/LLN0$STAT1,1500,236,0,4,abnormal
01:0c:cd:01:00:03,44,105,E1Q1CTRL/LLN0$TRIP1,15000,235,3,3,abnormal
01:0c:cd:01:00:04,89,106,E1Q2CTRL/LLN0$STAT1,1500,236,2,4,abnormal
01:0c:cd:01:00:05,96,105,E1Q2CTRL/LLN0$TRIP1,1500,235,2,3,abnormal
01:0c:cd:01:00:07,71,105,E1Q3CTRL/LLN0$TRIP1,1500,235,1,3,abnormal
01:0c:cd:01:00:06,32,106,E1Q3CTRL/LLN0$STAT1,1500,236,1,4,abnormal
01:0c:cd:01:00:04,89,106,E1Q2CTRL/LLN0$STAT1,15000,236,3,4,abnormal
01:0c:cd:01:00:05,96,105,E1Q2CTRL/LLN0$TRIP1,15000,235,3,3,abnormal
01:0c:cd:01:00:07,71,105,E1Q3CTRL/LLN0$TRIP1,1500,235,2,3,abnormal
01:0c:cd:01:00:06,32,106,E1Q3CTRL/LLN0$STAT1,1500,236,2,4,abnormal
01:0c:cd:01:00:07,71,105,E1Q3CTRL/LLN0$TRIP1,15000,235,3,3,abnormal
01:0c:cd:01:00:06,32,106,E1Q3CTRL/LLN0$STAT1,15000,236,3,4,abnormal
01:0c:cd:01:00:09,72,105,E1Q4CTRL/LLN0$TRIP1,1500,232,0,3,abnormal
01:0c:cd:01:00:08,38,106,E1Q4CTRL/LLN0$STAT1,1500,233,0,4,abnormal
01:0c:cd:01:00:08,38,106,E1Q4CTRL/LLN0$STAT1,1500,233,1,4,abnormal
01:0c:cd:01:00:09,72,105,E1Q4CTRL/LLN0$TRIP1,1500,232,1,3,abnormal
01:0c:cd:01:00:08,38,106,E1Q4CTRL/LLN0$STAT1,1500,233,2,4,abnormal
01:0c:cd:01:00:09,72,105,E1Q4CTRL/LLN0$TRIP1,1500,232,2,3,abnormal
01:0c:cd:01:00:08,38,106,E1Q4CTRL/LLN0$STAT1,15000,233,3,4,abnormal
01:0c:cd:01:00:09,72,105,E1Q4CTRL/LLN0$TRIP1,15000,232,3,3,abnormal
01:0c:cd:01:00:01,56,106,D1Q1CTRL/LLN0$STAT1,15000,236,4,4,abnormal
01:0c:cd:01:00:02,12,105,D1Q1CTRL/LLN0$TRIP1,15000,235,4,3,abnormal
01:0c:cd:01:00:03,44,105,E1Q1CTRL/LLN0$TRIP1,15000,235,4,3,abnormal
01:0c:cd:01:00:04,89,106,E1Q2CTRL/LLN0$STAT1,15000,236,4,4,abnormal
01:0c:cd:01:00:05,96,105,E1Q2CTRL/LLN0$TRIP1,15000,235,4,3,abnormal
01:0c:cd:01:00:07,71,105,E1Q3CTRL/LLN0$TRIP1,15000,235,4,3,abnormal
01:0c:cd:01:00:06,32,106,E1Q3CTRL/LLN0$STAT1,15000,236,4,4,abnormal
01:0c:cd:01:00:08,38,106,E1Q4CTRL/LLN0$STAT1,15000,233,4,4,abnormal
01:0c:cd:01:00:09,72,105,E1Q4CTRL/LLN0$TRIP1,15000,232,4,3,abnormal
01:0c:cd:01:00:01,56,106,D1Q1CTRL/LLN0$STAT1,15000,236,5,4,abnormal
01:0c:cd:01:00:02,12,105,D1Q1CTRL/LLN0$TRIP1,15000,235,5,3,abnormal
01:0c:cd:01:00:03,44,105,E1Q1CTRL/LLN0$TRIP1,15000,235,5,3,abnormal
01:0c:cd:01:00:04,89,106,E1Q2CTRL/LLN0$STAT1,15000,236,5,4,abnormal
01:0c:cd:01:00:05,96,105,E1Q2CTRL/LLN0$TRIP1,15000,235,5,3,abnormal
01:0c:cd:01:00:07,71,105,E1Q3CTRL/LLN0$TRIP1,15000,235,5,3,abnormal
01:0c:cd:01:00:06,32,106,E1Q3CTRL/LLN0$STAT1,15000,236,5,4,abnormal
01:0c:cd:01:00:09,72,105,E1Q4CTRL/LLN0$TRIP1,1500,233,0,3,abnormal
01:0c:cd:01:00:08,38,106,E1Q4CTRL/LLN0$STAT1,1500,234,0,4,abnormal
01:0c:cd:01:00:02,12,105,D1Q1CTRL/LLN0$TRIP1,1500,236,0,3,abnormal
01:0c:cd:01:00:01,56,106,D1Q1CTRL/LLN0$STAT1,1500,237,0,4,abnormal
01:0c:cd:01:00:08,38,106,E1Q4CTRL/LLN0$STAT1,1500,234,1,4,abnormal
01:0c:cd:01:00:09,72,105,E1Q4CTRL/LLN0$TRIP1,1500,233,1,3,abnormal
01:0c:cd:01:00:03,44,105,E1Q1CTRL/LLN0$TRIP1,1500,236,0,3,abnormal
01:0c:cd:01:00:01,56,106,D1Q1CTRL/LLN0$STAT1,1500,237,1,4,abnormal
01:0c:cd:01:00:02,12,105,D1Q1CTRL/LLN0$TRIP1,1500,236,1,3,abnormal
01:0c:cd:01:00:08,38,106,E1Q4CTRL/LLN0$STAT1,1500,234,2,4,abnormal
01:0c:cd:01:00:09,72,105,E1Q4CTRL/LLN0$TRIP1,1500,233,2,3,abnormal
01:0c:cd:01:00:03,44,105,E1Q1CTRL/LLN0$TRIP1,1500,236,1,3,abnormal
01:0c:cd:01:00:01,56,106,D1Q1CTRL/LLN0$STAT1,1500,237,2,4,abnormal
01:0c:cd:01:00:02,12,105,D1Q1CTRL/LLN0$TRIP1,1500,236,2,3,abnormal
01:0c:cd:01:00:05,96,105,E1Q2CTRL/LLN0$TRIP1,1500,236,0,3,abnormal
01:0c:cd:01:00:04,89,106,E1Q2CTRL/LLN0$STAT1,1500,237,0,4,abnormal
01:0c:cd:01:00:08,38,106,E1Q4CTRL/LLN0$STAT1,15000,234,3,4,abnormal
01:0c:cd:01:00:09,72,105,E1Q4CTRL/LLN0$TRIP1,15000,233,3,3,abnormal
01:0c:cd:01:00:03,44,105,E1Q1CTRL/LLN0$TRIP1,1500,236,2,3,abnormal
01:0c:cd:01:00:01,56,106,D1Q1CTRL/LLN0$STAT1,15000,237,3,4,abnormal
01:0c:cd:01:00:02,12,105,D1Q1CTRL/LLN0$TRIP1,15000,236,3,3,abnormal
01:0c:cd:01:00:04,89,106,E1Q2CTRL/LLN0$STAT1,1500,237,1,4,abnormal
01:0c:cd:01:00:05,96,105,E1Q2CTRL/LLN0$TRIP1,1500,236,1,3,abnormal
01:0c:cd:01:00:07,71,105,E1Q3CTRL/LLN0$TRIP1,1500,236,0,3,abnormal
01:0c:cd:01:00:06,32,106,E1Q3CTRL/LLN0$STAT1,1500,237,0,4,abnormal
01:0c:cd:01:00:03,44,105,E1Q1CTRL/LLN0$TRIP1,15000,236,3,3,abnormal
01:0c:cd:01:00:04,89,106,E1Q2CTRL/LLN0$STAT1,1500,237,2,4,abnormal
01:0c:cd:01:00:05,96,105,E1Q2CTRL/LLN0$TRIP1,1500,236,2,3,abnormal
01:0c:cd:01:00:06,32,106,E1Q3CTRL/LLN0$STAT1,1500,237,1,4,abnormal
01:0c:cd:01:00:07,71,105,E1Q3CTRL/LLN0$TRIP1,1500,236,1,3,abnormal
01:0c:cd:01:00:04,89,106,E1Q2CTRL/LLN0$STAT1,15000,237,3,4,abnormal
01:0c:cd:01:00:05,96,105,E1Q2CTRL/LLN0$TRIP1,15000,236,3,3,abnormal
01:0c:cd:01:00:06,32,106,E1Q3CTRL/LLN0$STAT1,1500,237,2,4,abnormal
01:0c:cd:01:00:07,71,105,E1Q3CTRL/LLN0$TRIP1,1500,236,2,3,abnormal
01:0c:cd:01:00:06,32,106,E1Q3CTRL/LLN0$STAT1,15000,237,3,4,abnormal
01:0c:cd:01:00:07,71,105,E1Q3CTRL/LLN0$TRIP1,15000,236,3,3,abnormal
01:0c:cd:01:00:08,38,106,E1Q4CTRL/LLN0$STAT1,15000,234,4,4,abnormal
01:0c:cd:01:00:09,72,105,E1Q4CTRL/LLN0$TRIP1,15000,233,4,3,abnormal
01:0c:cd:01:00:01,56,106,D1Q1CTRL/LLN0$STAT1,15000,237,4,4,abnormal
01:0c:cd:01:00:02,12,105,D1Q1CTRL/LLN0$TRIP1,15000,236,4,3,abnormal
01:0c:cd:01:00:03,44,105,E1Q1CTRL/LLN0$TRIP1,15000,236,4,3,abnormal
01:0c:cd:01:00:04,89,106,E1Q2CTRL/LLN0$STAT1,15000,237,4,4,abnormal
01:0c:cd:01:00:05,96,105,E1Q2CTRL/LLN0$TRIP1,15000,236,4,3,abnormal
01:0c:cd:01:00:06,32,106,E1Q3CTRL/LLN0$STAT1,15000,237,4,4,abnormal
01:0c:cd:01:00:07,71,105,E1Q3CTRL/LLN0$TRIP1,15000,236,4,3,abnormal
01:0c:cd:01:00:02,12,105,D1Q1CTRL/LLN0$TRIP1,1500,237,0,3,abnormal
01:0c:cd:01:00:01,56,106,D1Q1CTRL/LLN0$STAT1,1500,238,0,4,abnormal
01:0c:cd:01:00:03,44,105,E1Q1CTRL/LLN0$TRIP1,1500,237,0,3,abnormal
01:0c:cd:01:00:01,56,106,D1Q1CTRL/LLN0$STAT1,1500,238,1,4,abnormal
01:0c:cd:01:00:02,12,105,D1Q1CTRL/LLN0$TRIP1,1500,237,1,3,abnormal
01:0c:cd:01:00:03,44,105,E1Q1CTRL/LLN0$TRIP1,1500,237,1,3,abnormal
01:0c:cd:01:00:01,56,106,D1Q1CTRL/LLN0$STAT1,1500,238,2,4,abnormal
01:0c:cd:01:00:02,12,105,D1Q1CTRL/LLN0$TRIP1,1500,237,2,3,abnormal
01:0c:cd:01:00:05,96,105,E1Q2CTRL/LLN0$TRIP1,1500,237,0,3,abnormal
01:0c:cd:01:00:04,89,106,E1Q2CTRL/LLN0$STAT1,1500,238,0,4,abnormal
01:0c:cd:01:00:08,38,106,E1Q4CTRL/LLN0$STAT1,15000,234,5,4,abnormal
01:0c:cd:01:00:09,72,105,E1Q4CTRL/LLN0$TRIP1,15000,233,5,3,abnormal
01:0c:cd:01:00:03,44,105,E1Q1CTRL/LLN0$TRIP1,1500,237,2,3,abnormal
01:0c:cd:01:00:01,56,106,D1Q1CTRL/LLN0$STAT1,15000,238,3,4,abnormal
01:0c:cd:01:00:02,12,105,D1Q1CTRL/LLN0$TRIP1,15000,237,3,3,abnormal
01:0c:cd:01:00:04,89,106,E1Q2CTRL/LLN0$STAT1,1500,238,1,4,abnormal
01:0c:cd:01:00:05,96,105,E1Q2CTRL/LLN0$TRIP1,1500,237,1,3,abnormal
01:0c:cd:01:00:07,71,105,E1Q3CTRL/LLN0$TRIP1,1500,237,0,3,abnormal
01:0c:cd:01:00:06,32,106,E1Q3CTRL/LLN0$STAT1,1500,238,0,4,abnormal
01:0c:cd:01:00:03,44,105,E1Q1CTRL/LLN0$TRIP1,15000,237,3,3,abnormal
01:0c:cd:01:00:04,89,106,E1Q2CTRL/LLN0$STAT1,1500,238,2,4,abnormal
01:0c:cd:01:00:05,96,105,E1Q2CTRL/LLN0$TRIP1,1500,237,2,3,abnormal
01:0c:cd:01:00:06,32,106,E1Q3CTRL/LLN0$STAT1,1500,238,1,4,abnormal
01:0c:cd:01:00:07,71,105,E1Q3CTRL/LLN0$TRIP1,1500,237,1,3,abnormal
01:0c:cd:01:00:04,89,106,E1Q2CTRL/LLN0$STAT1,15000,238,3,4,abnormal
01:0c:cd:01:00:05,96,105,E1Q2CTRL/LLN0$TRIP1,15000,237,3,3,abnormal
01:0c:cd:01:00:06,32,106,E1Q3CTRL/LLN0$STAT1,1500,238,2,4,abnormal
01:0c:cd:01:00:07,71,105,E1Q3CTRL/LLN0$TRIP1,1500,237,2,3,abnormal
01:0c:cd:01:00:06,32,106,E1Q3CTRL/LLN0$STAT1,15000,238,3,4,abnormal
01:0c:cd:01:00:07,71,105,E1Q3CTRL/LLN0$TRIP1,15000,237,3,3,abnormal
01:0c:cd:01:00:09,72,105,E1Q4CTRL/LLN0$TRIP1,1500,234,0,3,abnormal
01:0c:cd:01:00:08,38,106,E1Q4CTRL/LLN0$STAT1,1500,235,0,4,abnormal
01:0c:cd:01:00:08,38,106,E1Q4CTRL/LLN0$STAT1,1500,235,1,4,abnormal
01:0c:cd:01:00:09,72,105,E1Q4CTRL/LLN0$TRIP1,1500,234,1,3,abnormal
01:0c:cd:01:00:08,38,106,E1Q4CTRL/LLN0$STAT1,1500,235,2,4,abnormal
01:0c:cd:01:00:09,72,105,E1Q4CTRL/LLN0$TRIP1,1500,234,2,3,abnormal
01:0c:cd:01:00:08,38,106,E1Q4CTRL/LLN0$STAT1,15000,235,3,4,abnormal
01:0c:cd:01:00:09,72,105,E1Q4CTRL/LLN0$TRIP1,15000,234,3,3,abnormal
01:0c:cd:01:00:01,56,106,D1Q1CTRL/LLN0$STAT1,15000,238,4,4,abnormal
01:0c:cd:01:00:02,12,105,D1Q1CTRL/LLN0$TRIP1,15000,237,4,3,abnormal
01:0c:cd:01:00:03,44,105,E1Q1CTRL/LLN0$TRIP1,15000,237,4,3,abnormal
01:0c:cd:01:00:04,89,106,E1Q2CTRL/LLN0$STAT1,15000,238,4,4,abnormal
01:0c:cd:01:00:05,96,105,E1Q2CTRL/LLN0$TRIP1,15000,237,4,3,abnormal
