Distination,appid,len,path,t,state,seq,data_cnt
01:0c:cd:01:00:01,1,104,D1Q1CTRL/LLN0$STAT,1070.029000043869,88,5,1
01:0c:cd:01:00:02,2,103,D1Q1CTRL/LLN0$TRIP,1070.029000043869,87,5,1
01:0c:cd:01:00:06,6,104,E1Q3CTRL/LLN0$STAT,1080.1499999761581,88,3,1
01:0c:cd:01:00:07,7,103,E1Q3CTRL/LLN0$TRIP,1080.1499999761581,87,3,1
01:0c:cd:01:00:03,3,103,E1Q1CTRL/LLN0$TRIP,1071.9940000772476,87,5,1
01:0c:cd:01:00:02,2,103,D1Q1CTRL/LLN0$TRIP,1085.029000043869,88,0,1
01:0c:cd:01:00:01,1,104,D1Q1CTRL/LLN0$STAT,1085.029000043869,89,0,1
01:0c:cd:01:00:01,1,104,D1Q1CTRL/LLN0$STAT,1085.029000043869,89,1,1
01:0c:cd:01:00:02,2,103,D1Q1CTRL/LLN0$TRIP,1085.029000043869,88,1,1
01:0c:cd:01:00:01,1,104,D1Q1CTRL/LLN0$STAT,1085.029000043869,89,2,1
01:0c:cd:01:00:02,2,103,D1Q1CTRL/LLN0$TRIP,1085.029000043869,88,2,1
01:0c:cd:01:00:04,4,104,E1Q2CTRL/LLN0$STAT,1074.6470000743866,88,5,1
01:0c:cd:01:00:05,5,103,E1Q2CTRL/LLN0$TRIP,1074.6470000743866,87,5,1
01:0c:cd:01:00:01,1,104,D1Q1CTRL/LLN0$STAT,1085.029000043869,89,3,1
01:0c:cd:01:00:02,2,103,D1Q1CTRL/LLN0$TRIP,1085.029000043869,88,3,1
01:0c:cd:01:00:06,6,104,E1Q3CTRL/LLN0$STAT,1080.1499999761581,88,4,1
01:0c:cd:01:00:07,7,103,E1Q3CTRL/LLN0$TRIP,1080.1499999761581,87,4,1
01:0c:cd:01:00:03,3,103,E1Q1CTRL/LLN0$TRIP,1086.9950000047684,88,0,1
01:0c:cd:01:00:03,3,103,E1Q1CTRL/LLN0$TRIP,1086.9950000047684,88,1,1
01:0c:cd:01:00:03,3,103,E1Q1CTRL/LLN0$TRIP,1086.9950000047684,88,2,1
01:0c:cd:01:00:03,3,103,E1Q1CTRL/LLN0$TRIP,1086.9950000047684,88,3,1
01:0c:cd:01:00:05,5,103,E1Q2CTRL/LLN0$TRIP,1089.6480000019073,88,0,1
01:0c:cd:01:00:04,4,104,E1Q2CTRL/LLN0$STAT,1089.6480000019073,89,0,1
01:0c:cd:01:00:04,4,104,E1Q2CTRL/LLN0$STAT,1089.6480000019073,89,1,1
01:0c:cd:01:00:05,5,103,E1Q2CTRL/LLN0$TRIP,1089.6480000019073,88,1,1
01:0c:cd:01:00:04,4,104,E1Q2CTRL/LLN0$STAT,1089.6480000019073,89,2,1
01:0c:cd:01:00:05,5,103,E1Q2CTRL/LLN0$TRIP,1089.6480000019073,88,2,1
01:0c:cd:01:00:04,4,104,E1Q2CTRL/LLN0$STAT,1089.6480000019073,89,3,1
01:0c:cd:01:00:05,5,103,E1Q2CTRL/LLN0$TRIP,1089.6480000019073,88,3,1
01:0c:cd:01:00:01,1,104,D1Q1CTRL/LLN0$STAT,1085.029000043869,89,4,1
01:0c:cd:01:00:02,2,103,D1Q1CTRL/LLN0$TRIP,1085.029000043869,88,4,1
01:0c:cd:01:00:06,6,104,E1Q3CTRL/LLN0$STAT,1080.1499999761581,88,5,1
01:0c:cd:01:00:07,7,103,E1Q3CTRL/LLN0$TRIP,1080.1499999761581,87,5,1
01:0c:cd:01:00:03,3,103,E1Q1CTRL/LLN0$TRIP,1086.9950000047684,88,4,1
01:0c:cd:01:00:02,2,103,D1Q1CTRL/LLN0$TRIP,1095.0299999713898,89,0,1
01:0c:cd:01:00:01,1,104,D1Q1CTRL/LLN0$STAT,1095.0299999713898,90,0,1
01:0c:cd:01:00:07,7,103,E1Q3CTRL/LLN0$TRIP,1095.1499999761581,88,0,1
01:0c:cd:01:00:06,6,104,E1Q3CTRL/LLN0$STAT,1095.1499999761581,89,0,1
01:0c:cd:01:00:01,1,104,D1Q1CTRL/LLN0$STAT,1095.0299999713898,90,1,1
01:0c:cd:01:00:02,2,103,D1Q1CTRL/LLN0$TRIP,1095.0299999713898,89,1,1
01:0c:cd:01:00:06,6,104,E1Q3CTRL/LLN0$STAT,1095.1499999761581,89,1,1
01:0c:cd:01:00:07,7,103,E1Q3CTRL/LLN0$TRIP,1095.1499999761581,88,1,1
01:0c:cd:01:00:01,1,104,D1Q1CTRL/LLN0$STAT,1095.0299999713898,90,2,1
01:0c:cd:01:00:02,2,103,D1Q1CTRL/LLN0$TRIP,1095.0299999713898,89,2,1
01:0c:cd:01:00:04,4,104,E1Q2CTRL/LLN0$STAT,1089.6480000019073,89,4,1
01:0c:cd:01:00:05,5,103,E1Q2CTRL/LLN0$TRIP,1089.6480000019073,88,4,1
01:0c:cd:01:00:06,6,104,E1Q3CTRL/LLN0$STAT,1095.1499999761581,89,2,1
01:0c:cd:01:00:07,7,103,E1Q3CTRL/LLN0$TRIP,1095.1499999761581,88,2,1
01:0c:cd:01:00:01,1,104,D1Q1CTRL/LLN0$STAT,1095.0299999713898,90,3,1
01:0c:cd:01:00:02,2,103,D1Q1CTRL/LLN0$TRIP,1095.0299999713898,89,3,1
01:0c:cd:01:00:06,6,104,E1Q3CTRL/LLN0$STAT,1095.1499999761581,89,3,1
01:0c:cd:01:00:07,7,103,E1Q3CTRL/LLN0$TRIP,1095.1499999761581,88,3,1
01:0c:cd:01:00:03,3,103,E1Q1CTRL/LLN0$TRIP,1096.9960000514984,89,0,1
01:0c:cd:01:00:03,3,103,E1Q1CTRL/LLN0$TRIP,1096.9960000514984,89,1,1
01:0c:cd:01:00:03,3,103,E1Q1CTRL/LLN0$TRIP,1096.9960000514984,89,2,1
01:0c:cd:01:00:03,3,103,E1Q1CTRL/LLN0$TRIP,1096.9960000514984,89,3,1
01:0c:cd:01:00:05,5,103,E1Q2CTRL/LLN0$TRIP,1099.6510000228882,89,0,1
01:0c:cd:01:00:04,4,104,E1Q2CTRL/LLN0$STAT,1099.6510000228882,90,0,1
01:0c:cd:01:00:04,4,104,E1Q2CTRL/LLN0$STAT,1099.6510000228882,90,1,1
01:0c:cd:01:00:05,5,103,E1Q2CTRL/LLN0$TRIP,1099.6510000228882,89,1,1
01:0c:cd:01:00:04,4,104,E1Q2CTRL/LLN0$STAT,1099.6510000228882,90,2,1
01:0c:cd:01:00:05,5,103,E1Q2CTRL/LLN0$TRIP,1099.6510000228882,89,2,1
01:0c:cd:01:00:04,4,104,E1Q2CTRL/LLN0$STAT,1099.6510000228882,90,3,1
01:0c:cd:01:00:05,5,103,E1Q2CTRL/LLN0$TRIP,1099.6510000228882,89,3,1
01:0c:cd:01:00:01,1,104,D1Q1CTRL/LLN0$STAT,1095.0299999713898,90,4,1
01:0c:cd:01:00:02,2,103,D1Q1CTRL/LLN0$TRIP,1095.0299999713898,89,4,1
01:0c:cd:01:00:06,6,104,E1Q3CTRL/LLN0$STAT,1095.1499999761581,89,4,1
01:0c:cd:01:00:07,7,103,E1Q3CTRL/LLN0$TRIP,1095.1499999761581,88,4,1
01:0c:cd:01:00:03,3,103,E1Q1CTRL/LLN0$TRIP,1096.9960000514984,89,4,1
01:0c:cd:01:00:07,7,103,E1Q3CTRL/LLN0$TRIP,1105.1499999761581,89,0,1
01:0c:cd:01:00:06,6,104,E1Q3CTRL/LLN0$STAT,1105.1499999761581,90,0,1
01:0c:cd:01:00:06,6,104,E1Q3CTRL/LLN0$STAT,1105.1499999761581,90,1,1
01:0c:cd:01:00:07,7,103,E1Q3CTRL/LLN0$TRIP,1105.1499999761581,89,1,1
01:0c:cd:01:00:06,6,104,E1Q3CTRL/LLN0$STAT,1105.1499999761581,90,2,1
01:0c:cd:01:00:07,7,103,E1Q3CTRL/LLN0$TRIP,1105.1499999761581,89,2,1
01:0c:cd:01:00:04,4,104,E1Q2CTRL/LLN0$STAT,1099.6510000228882,90,4,1
01:0c:cd:01:00:05,5,103,E1Q2CTRL/LLN0$TRIP,1099.6510000228882,89,4,1
01:0c:cd:01:00:01,1,104,D1Q1CTRL/LLN0$STAT,1095.0299999713898,90,5,1
01:0c:cd:01:00:02,2,103,D1Q1CTRL/LLN0$TRIP,1095.0299999713898,89,5,1
01:0c:cd:01:00:06,6,104,E1Q3CTRL/LLN0$STAT,1105.1499999761581,90,3,1
01:0c:cd:01:00:07,7,103,E1Q3CTRL/LLN0$TRIP,1105.1499999761581,89,3,1
01:0c:cd:01:00:03,3,103,E1Q1CTRL/LLN0$TRIP,1096.9960000514984,89,5,1
01:0c:cd:01:00:02,2,103,D1Q1CTRL/LLN0$TRIP,1110.0299999713898,90,0,1
01:0c:cd:01:00:01,1,104,D1Q1CTRL/LLN0$STAT,1110.0299999713898,91,0,1
01:0c:cd:01:00:01,1,104,D1Q1CTRL/LLN0$STAT,1110.0299999713898,91,1,1
01:0c:cd:01:00:02,2,103,D1Q1CTRL/LLN0$TRIP,1110.0299999713898,90,1,1
01:0c:cd:01:00:01,1,104,D1Q1CTRL/LLN0$STAT,1110.0299999713898,91,2,1
01:0c:cd:01:00:02,2,103,D1Q1CTRL/LLN0$TRIP,1110.0299999713898,90,2,1
01:0c:cd:01:00:04,4,104,E1Q2CTRL/LLN0$STAT,1099.6510000228882,90,5,1
01:0c:cd:01:00:05,5,103,E1Q2CTRL/LLN0$TRIP,1099.6510000228882,89,5,1
01:0c:cd:01:00:01,1,104,D1Q1CTRL/LLN0$STAT,1110.0299999713898,91,3,1
01:0c:cd:01:00:02,2,103,D1Q1CTRL/LLN0$TRIP,1110.0299999713898,90,3,1
01:0c:cd:01:00:06,6,104,E1Q3CTRL/LLN0$STAT,1105.1499999761581,90,4,1
01:0c:cd:01:00:07,7,103,E1Q3CTRL/LLN0$TRIP,1105.1499999761581,89,4,1
01:0c:cd:01:00:03,3,103,E1Q1CTRL/LLN0$TRIP,1111.9960000514984,90,0,1
01:0c:cd:01:00:03,3,103,E1Q1CTRL/LLN0$TRIP,1111.9960000514984,90,1,1
01:0c:cd:01:00:03,3,103,E1Q1CTRL/LLN0$TRIP,1111.9960000514984,90,2,1
01:0c:cd:01:00:03,3,103,E1Q1CTRL/LLN0$TRIP,1111.9960000514984,90,3,1
01:0c:cd:01:00:05,5,103,E1Q2CTRL/LLN0$TRIP,1114.654000043869,90,0,1
01:0c:cd:01:00:04,4,104,E1Q2CTRL/LLN0$STAT,1114.654000043869,91,0,1
01:0c:cd:01:00:04,4,104,E1Q2CTRL/LLN0$STAT,1114.654000043869,91,1,1
01:0c:cd:01:00:05,5,103,E1Q2CTRL/LLN0$TRIP,1114.654000043869,90,1,1
01:0c:cd:01:00:04,4,104,E1Q2CTRL/LLN0$STAT,1114.654000043869,91,2,1
01:0c:cd:01:00:05,5,103,E1Q2CTRL/LLN0$TRIP,1114.654000043869,90,2,1
01:0c:cd:01:00:04,4,104,E1Q2CTRL/LLN0$STAT,1114.654000043869,91,3,1
01:0c:cd:01:00:05,5,103,E1Q2CTRL/LLN0$TRIP,1114.654000043869,90,3,1
01:0c:cd:01:00:01,1,104,D1Q1CTRL/LLN0$STAT,1110.0299999713898,91,4,1
01:0c:cd:01:00:02,2,103,D1Q1CTRL/LLN0$TRIP,1110.0299999713898,90,4,1
01:0c:cd:01:00:06,6,104,E1Q3CTRL/LLN0$STAT,1105.1499999761581,90,5,1
01:0c:cd:01:00:07,7,103,E1Q3CTRL/LLN0$TRIP,1105.1499999761581,89,5,1
01:0c:cd:01:00:03,3,103,E1Q1CTRL/LLN0$TRIP,1111.9960000514984,90,4,1
01:0c:cd:01:00:02,2,103,D1Q1CTRL/LLN0$TRIP,1120.0299999713898,91,0,1
01:0c:cd:01:00:01,1,104,D1Q1CTRL/LLN0$STAT,1120.0299999713898,92,0,1
01:0c:cd:01:00:07,7,103,E1Q3CTRL/LLN0$TRIP,1120.1499999761581,90,0,1
01:0c:cd:01:00:06,6,104,E1Q3CTRL/LLN0$STAT,1120.1499999761581,91,0,1
01:0c:cd:01:00:01,1,104,D1Q1CTRL/LLN0$STAT,1120.0299999713898,92,1,1
01:0c:cd:01:00:02,2,103,D1Q1CTRL/LLN0$TRIP,1120.0299999713898,91,1,1
01:0c:cd:01:00:06,6,104,E1Q3CTRL/LLN0$STAT,1120.1499999761581,91,1,1
01:0c:cd:01:00:07,7,103,E1Q3CTRL/LLN0$TRIP,1120.1499999761581,90,1,1
01:0c:cd:01:00:01,1,104,D1Q1CTRL/LLN0$STAT,1120.0299999713898,92,2,1
01:0c:cd:01:00:02,2,103,D1Q1CTRL/LLN0$TRIP,1120.0299999713898,91,2,1
01:0c:cd:01:00:06,6,104,E1Q3CTRL/LLN0$STAT,1120.1499999761581,91,2,1
01:0c:cd:01:00:07,7,103,E1Q3CTRL/LLN0$TRIP,1120.1499999761581,90,2,1
01:0c:cd:01:00:04,4,104,E1Q2CTRL/LLN0$STAT,1114.654000043869,91,4,1
01:0c:cd:01:00:05,5,103,E1Q2CTRL/LLN0$TRIP,1114.654000043869,90,4,1
01:0c:cd:01:00:01,1,104,D1Q1CTRL/LLN0$STAT,1120.0299999713898,92,3,1
01:0c:cd:01:00:02,2,103,D1Q1CTRL/LLN0$TRIP,1120.0299999713898,91,3,1
01:0c:cd:01:00:06,6,104,E1Q3CTRL/LLN0$STAT,1120.1499999761581,91,3,1
01:0c:cd:01:00:07,7,103,E1Q3CTRL/LLN0$TRIP,1120.1499999761581,90,3,1
01:0c:cd:01:00:03,3,103,E1Q1CTRL/LLN0$TRIP,1121.9969999790192,91,0,1
01:0c:cd:01:00:03,3,103,E1Q1CTRL/LLN0$TRIP,1121.9969999790192,91,1,1
01:0c:cd:01:00:03,3,103,E1Q1CTRL/LLN0$TRIP,1121.9969999790192,91,2,1
01:0c:cd:01:00:03,3,103,E1Q1CTRL/LLN0$TRIP,1121.9969999790192,91,3,1
01:0c:cd:01:00:05,5,103,E1Q2CTRL/LLN0$TRIP,1124.6549999713898,91,0,1
01:0c:cd:01:00:04,4,104,E1Q2CTRL/LLN0$STAT,1124.6549999713898,92,0,1
01:0c:cd:01:00:04,4,104,E1Q2CTRL/LLN0$STAT,1124.6549999713898,92,1,1
01:0c:cd:01:00:05,5,103,E1Q2CTRL/LLN0$TRIP,1124.6549999713898,91,1,1
01:0c:cd:01:00:04,4,104,E1Q2CTRL/LLN0$STAT,1124.6549999713898,92,2,1
01:0c:cd:01:00:05,5,103,E1Q2CTRL/LLN0$TRIP,1124.6549999713898,91,2,1
01:0c:cd:01:00:04,4,104,E1Q2CTRL/LLN0$STAT,1124.6549999713898,92,3,1
01:0c:cd:01:00:05,5,103,E1Q2CTRL/LLN0$TRIP,1124.6549999713898,91,3,1
01:0c:cd:01:00:01,1,104,D1Q1CTRL/LLN0$STAT,1120.0299999713898,92,4,1
01:0c:cd:01:00:02,2,103,D1Q1CTRL/LLN0$TRIP,1120.0299999713898,91,4,1
01:0c:cd:01:00:06,6,104,E1Q3CTRL/LLN0$STAT,1120.1499999761581,91,4,1
01:0c:cd:01:00:07,7,103,E1Q3CTRL/LLN0$TRIP,1120.1499999761581,90,4,1
01:0c:cd:01:00:03,3,103,E1Q1CTRL/LLN0$TRIP,1121.9969999790192,91,4,1
01:0c:cd:01:00:07,7,103,E1Q3CTRL/LLN0$TRIP,1130.1499999761581,91,0,1
01:0c:cd:01:00:06,6,104,E1Q3CTRL/LLN0$STAT,1130.1499999761581,92,0,1
01:0c:cd:01:00:06,6,104,E1Q3CTRL/LLN0$STAT,1130.1499999761581,92,1,1
01:0c:cd:01:00:07,7,103,E1Q3CTRL/LLN0$TRIP,1130.1499999761581,91,1,1
01:0c:cd:01:00:06,6,104,E1Q3CTRL/LLN0$STAT,1130.1499999761581,92,2,1
01:0c:cd:01:00:07,7,103,E1Q3CTRL/LLN0$TRIP,1130.1499999761581,91,2,1
01:0c:cd:01:00:04,4,104,E1Q2CTRL/LLN0$STAT,1124.6549999713898,92,4,1
01:0c:cd:01:00:05,5,103,E1Q2CTRL/LLN0$TRIP,1124.6549999713898,91,4,1
01:0c:cd:01:00:01,1,104,D1Q1CTRL/LLN0$STAT,1120.0299999713898,92,5,1
01:0c:cd:01:00:02,2,103,D1Q1CTRL/LLN0$TRIP,1120.0299999713898,91,5,1
01:0c:cd:01:00:06,6,104,E1Q3CTRL/LLN0$STAT,1130.1499999761581,92,3,1
01:0c:cd:01:00:07,7,103,E1Q3CTRL/LLN0$TRIP,1130.1499999761581,91,3,1
01:0c:cd:01:00:03,3,103,E1Q1CTRL/LLN0$TRIP,1121.9969999790192,91,5,1
01:0c:cd:01:00:02,2,103,D1Q1CTRL/LLN0$TRIP,1135.0299999713898,92,0,1
01:0c:cd:01:00:01,1,104,D1Q1CTRL/LLN0$STAT,1135.0299999713898,93,0,1
01:0c:cd:01:00:01,1,104,D1Q1CTRL/LLN0$STAT,1135.0299999713898,93,1,1
01:0c:cd:01:00:02,2,103,D1Q1CTRL/LLN0$TRIP,1135.0299999713898,92,1,1
01:0c:cd:01:00:01,1,104,D1Q1CTRL/LLN0$STAT,1135.0299999713898,93,2,1
01:0c:cd:01:00:02,2,103,D1Q1CTRL/LLN0$TRIP,1135.0299999713898,92,2,1
01:0c:cd:01:00:04,4,104,E1Q2CTRL/LLN0$STAT,1124.6549999713898,92,5,1
01:0c:cd:01:00:05,5,103,E1Q2CTRL/LLN0$TRIP,1124.6549999713898,91,5,1
01:0c:cd:01:00:01,1,104,D1Q1CTRL/LLN0$STAT,1135.0299999713898,93,3,1
01:0c:cd:01:00:02,2,103,D1Q1CTRL/LLN0$TRIP,1135.0299999713898,92,3,1
01:0c:cd:01:00:06,6,104,E1Q3CTRL/LLN0$STAT,1130.1499999761581,92,4,1
01:0c:cd:01:00:07,7,103,E1Q3CTRL/LLN0$TRIP,1130.1499999761581,91,4,1
01:0c:cd:01:00:03,3,103,E1Q1CTRL/LLN0$TRIP,1137.0019999742508,92,0,1
01:0c:cd:01:00:03,3,103,E1Q1CTRL/LLN0$TRIP,1137.0019999742508,92,1,1
01:0c:cd:01:00:03,3,103,E1Q1CTRL/LLN0$TRIP,1137.0019999742508,92,2,1
01:0c:cd:01:00:03,3,103,E1Q1CTRL/LLN0$TRIP,1137.0019999742508,92,3,1
01:0c:cd:01:00:05,5,103,E1Q2CTRL/LLN0$TRIP,1139.6549999713898,92,0,1
01:0c:cd:01:00:04,4,104,E1Q2CTRL/LLN0$STAT,1139.6549999713898,93,0,1
01:0c:cd:01:00:04,4,104,E1Q2CTRL/LLN0$STAT,1139.6549999713898,93,1,1
01:0c:cd:01:00:05,5,103,E1Q2CTRL/LLN0$TRIP,1139.6549999713898,92,1,1
01:0c:cd:01:00:04,4,104,E1Q2CTRL/LLN0$STAT,1139.6549999713898,93,2,1
01:0c:cd:01:00:05,5,103,E1Q2CTRL/LLN0$TRIP,1139.6549999713898,92,2,1
01:0c:cd:01:00:04,4,104,E1Q2CTRL/LLN0$STAT,1139.6549999713898,93,3,1
01:0c:cd:01:00:05,5,103,E1Q2CTRL/LLN0$TRIP,1139.6549999713898,92,3,1
01:0c:cd:01:00:01,1,104,D1Q1CTRL/LLN0$STAT,1135.0299999713898,93,4,1
01:0c:cd:01:00:02,2,103,D1Q1CTRL/LLN0$TRIP,1135.0299999713898,92,4,1
01:0c:cd:01:00:06,6,104,E1Q3CTRL/LLN0$STAT,1130.1499999761581,92,5,1
01:0c:cd:01:00:07,7,103,E1Q3CTRL/LLN0$TRIP,1130.1499999761581,91,5,1
01:0c:cd:01:00:03,3,103,E1Q1CTRL/LLN0$TRIP,1137.0019999742508,92,4,1
01:0c:cd:01:00:02,2,103,D1Q1CTRL/LLN0$TRIP,1145.0299999713898,93,0,1
01:0c:cd:01:00:01,1,104,D1Q1CTRL/LLN0$STAT,1145.0299999713898,94,0,1
01:0c:cd:01:00:07,7,103,E1Q3CTRL/LLN0$TRIP,1145.1510000228882,92,0,1
01:0c:cd:01:00:06,6,104,E1Q3CTRL/LLN0$STAT,1145.1510000228882,93,0,1
01:0c:cd:01:00:01,1,104,D1Q1CTRL/LLN0$STAT,1145.0299999713898,94,1,1
01:0c:cd:01:00:02,2,103,D1Q1CTRL/LLN0$TRIP,1145.0299999713898,93,1,1
01:0c:cd:01:00:06,6,104,E1Q3CTRL/LLN0$STAT,1145.1510000228882,93,1,1
01:0c:cd:01:00:07,7,103,E1Q3CTRL/LLN0$TRIP,1145.1510000228882,92,1,1
01:0c:cd:01:00:01,1,104,D1Q1CTRL/LLN0$STAT,1145.0299999713898,94,2,1
01:0c:cd:01:00:02,2,103,D1Q1CTRL/LLN0$TRIP,1145.0299999713898,93,2,1
01:0c:cd:01:00:06,6,104,E1Q3CTRL/LLN0$STAT,1145.1510000228882,93,2,1
01:0c:cd:01:00:07,7,103,E1Q3CTRL/LLN0$TRIP,1145.1510000228882,92,2,1
01:0c:cd:01:00:04,4,104,E1Q2CTRL/LLN0$STAT,1139.6549999713898,93,4,1
01:0c:cd:01:00:05,5,103,E1Q2CTRL/LLN0$TRIP,1139.6549999713898,92,4,1
01:0c:cd:01:00:01,1,104,D1Q1CTRL/LLN0$STAT,1145.0299999713898,94,3,1
01:0c:cd:01:00:02,2,103,D1Q1CTRL/LLN0$TRIP,1145.0299999713898,93,3,1
01:0c:cd:01:00:06,6,104,E1Q3CTRL/LLN0$STAT,1145.1510000228882,93,3,1
01:0c:cd:01:00:07,7,103,E1Q3CTRL/LLN0$TRIP,1145.1510000228882,92,3,1
01:0c:cd:01:00:03,3,103,E1Q1CTRL/LLN0$TRIP,1147.0019999742508,93,0,1
01:0c:cd:01:00:03,3,103,E1Q1CTRL/LLN0$TRIP,1147.0019999742508,93,1,1
01:0c:cd:01:00:03,3,103,E1Q1CTRL/LLN0$TRIP,1147.0019999742508,93,2,1
01:0c:cd:01:00:03,3,103,E1Q1CTRL/LLN0$TRIP,1147.0019999742508,93,3,1
01:0c:cd:01:00:05,5,103,E1Q2CTRL/LLN0$TRIP,1149.6549999713898,93,0,1
01:0c:cd:01:00:04,4,104,E1Q2CTRL/LLN0$STAT,1149.6549999713898,94,0,1
01:0c:cd:01:00:04,4,104,E1Q2CTRL/LLN0$STAT,1149.6549999713898,94,1,1
01:0c:cd:01:00:05,5,103,E1Q2CTRL/LLN0$TRIP,1149.6549999713898,93,1,1
01:0c:cd:01:00:04,4,104,E1Q2CTRL/LLN0$STAT,1149.6549999713898,94,2,1
01:0c:cd:01:00:05,5,103,E1Q2CTRL/LLN0$TRIP,1149.6549999713898,93,2,1
01:0c:cd:01:00:04,4,104,E1Q2CTRL/LLN0$STAT,1149.6549999713898,94,3,1
01:0c:cd:01:00:05,5,103,E1Q2CTRL/LLN0$TRIP,1149.6549999713898,93,3,1
01:0c:cd:01:00:01,1,104,D1Q1CTRL/LLN0$STAT,1145.0299999713898,94,4,1
01:0c:cd:01:00:02,2,103,D1Q1CTRL/LLN0$TRIP,1145.0299999713898,93,4,1
01:0c:cd:01:00:06,6,104,E1Q3CTRL/LLN0$STAT,1145.1510000228882,93,4,1
01:0c:cd:01:00:07,7,103,E1Q3CTRL/LLN0$TRIP,1145.1510000228882,92,4,1
01:0c:cd:01:00:03,3,103,E1Q1CTRL/LLN0$TRIP,1147.0019999742508,93,4,1
01:0c:cd:01:00:07,7,103,E1Q3CTRL/LLN0$TRIP,1155.1510000228882,93,0,1
01:0c:cd:01:00:06,6,104,E1Q3CTRL/LLN0$STAT,1155.1510000228882,94,0,1
01:0c:cd:01:00:06,6,104,E1Q3CTRL/LLN0$STAT,1155.1510000228882,94,1,1
01:0c:cd:01:00:07,7,103,E1Q3CTRL/LLN0$TRIP,1155.1510000228882,93,1,1
01:0c:cd:01:00:06,6,104,E1Q3CTRL/LLN0$STAT,1155.1510000228882,94,2,1
01:0c:cd:01:00:07,7,103,E1Q3CTRL/LLN0$TRIP,1155.1510000228882,93,2,1
01:0c:cd:01:00:04,4,104,E1Q2CTRL/LLN0$STAT,1149.6549999713898,94,4,1
01:0c:cd:01:00:05,5,103,E1Q2CTRL/LLN0$TRIP,1149.6549999713898,93,4,1
01:0c:cd:01:00:01,1,104,D1Q1CTRL/LLN0$STAT,1145.0299999713898,94,5,1
01:0c:cd:01:00:02,2,103,D1Q1CTRL/LLN0$TRIP,1145.0299999713898,93,5,1
01:0c:cd:01:00:06,6,104,E1Q3CTRL/LLN0$STAT,1155.1510000228882,94,3,1
01:0c:cd:01:00:07,7,103,E1Q3CTRL/LLN0$TRIP,1155.1510000228882,93,3,1
01:0c:cd:01:00:03,3,103,E1Q1CTRL/LLN0$TRIP,1147.0019999742508,93,5,1
01:0c:cd:01:00:02,2,103,D1Q1CTRL/LLN0$TRIP,1160.0310000181198,94,0,1
01:0c:cd:01:00:01,1,104,D1Q1CTRL/LLN0$STAT,1160.0310000181198,95,0,1
01:0c:cd:01:00:01,1,104,D1Q1CTRL/LLN0$STAT,1160.0310000181198,95,1,1
01:0c:cd:01:00:02,2,103,D1Q1CTRL/LLN0$TRIP,1160.0310000181198,94,1,1
01:0c:cd:01:00:01,1,104,D1Q1CTRL/LLN0$STAT,1160.0310000181198,95,2,1
01:0c:cd:01:00:02,2,103,D1Q1CTRL/LLN0$TRIP,1160.0310000181198,94,2,1
01:0c:cd:01:00:04,4,104,E1Q2CTRL/LLN0$STAT,1149.6549999713898,94,5,1
01:0c:cd:01:00:05,5,103,E1Q2CTRL/LLN0$TRIP,1149.6549999713898,93,5,1
01:0c:cd:01:00:01,1,104,D1Q1CTRL/LLN0$STAT,1160.0310000181198,95,3,1
01:0c:cd:01:00:02,2,103,D1Q1CTRL/LLN0$TRIP,1160.0310000181198,94,3,1
01:0c:cd:01:00:06,6,104,E1Q3CTRL/LLN0$STAT,1155.1510000228882,94,4,1
01:0c:cd:01:00:07,7,103,E1Q3CTRL/LLN0$TRIP,1155.1510000228882,93,4,1
01:0c:cd:01:00:03,3,103,E1Q1CTRL/LLN0$TRIP,1162.0019999742508,94,0,1
01:0c:cd:01:00:03,3,103,E1Q1CTRL/LLN0$TRIP,1162.0019999742508,94,1,1
01:0c:cd:01:00:03,3,103,E1Q1CTRL/LLN0$TRIP,1162.0019999742508,94,2,1
01:0c:cd:01:00:03,3,103,E1Q1CTRL/LLN0$TRIP,1162.0019999742508,94,3,1
01:0c:cd:01:00:05,5,103,E1Q2CTRL/LLN0$TRIP,1164.6549999713898,94,0,1
01:0c:cd:01:00:04,4,104,E1Q2CTRL/LLN0$STAT,1164.6549999713898,95,0,1
01:0c:cd:01:00:04,4,104,E1Q2CTRL/LLN0$STAT,1164.6549999713898,95,1,1
01:0c:cd:01:00:05,5,103,E1Q2CTRL/LLN0$TRIP,1164.6549999713898,94,1,1
01:0c:cd:01:00:04,4,104,E1Q2CTRL/LLN0$STAT,1164.6549999713898,95,2,1
01:0c:cd:01:00:05,5,103,E1Q2CTRL/LLN0$TRIP,1164.6549999713898,94,2,1
01:0c:cd:01:00:04,4,104,E1Q2CTRL/LLN0$STAT,1164.6549999713898,95,3,1
01:0c:cd:01:00:05,5,103,E1Q2CTRL/LLN0$TRIP,1164.6549999713898,94,3,1
01:0c:cd:01:00:01,1,104,D1Q1CTRL/LLN0$STAT,1160.0310000181198,95,4,1
01:0c:cd:01:00:02,2,103,D1Q1CTRL/LLN0$TRIP,1160.0310000181198,94,4,1
01:0c:cd:01:00:06,6,104,E1Q3CTRL/LLN0$STAT,1155.1510000228882,94,5,1
01:0c:cd:01:00:07,7,103,E1Q3CTRL/LLN0$TRIP,1155.1510000228882,93,5,1
01:0c:cd:01:00:03,3,103,E1Q1CTRL/LLN0$TRIP,1162.0019999742508,94,4,1
01:0c:cd:01:00:02,2,103,D1Q1CTRL/LLN0$TRIP,1170.0320000648499,95,0,1
